name,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8,control_9,treatment_1,treatment_2,treatment_3,treatment_4,treatment_5,treatment_6,treatment_7,treatment_8,ClusterID,ID,treatment_vs_control_CI.L,treatment_vs_control_CI.R,treatment_vs_control_diff,treatment_vs_control_p.adj,treatment_vs_control_p.val,significant,treatment_vs_control_significant,cluster_representative
1058,24.5225788973808,24.4406348839676,25.159339328832,22.720178280686397,22.230255327986104,25.6975359002181,21.4876094532522,25.263201742414104,23.154357522722997,22.3088569901255,22.018353014701,21.039977271317397,22.6584913139543,23.4755904579896,22.337598220823804,20.546418789670103,23.727623445648998,1058,1058,-2.90365065141672,-0.273831158627872,-1.58874090502229,0.85687459964634,0.0200341501057713,False,False,sp|Q9H4A4|AMPB_HUMAN
1061,25.8216644927103,25.788345257295198,26.0201743359854,23.031350874554896,25.1328511620579,25.773189070212897,24.451953099840196,24.800026290603103,23.6255689512543,24.8305931537174,22.872890517006898,25.246723385970398,22.9078685930854,23.2006311979391,24.019188061778003,25.0463899883074,25.2869236480223,1061,1061,-1.9095121885822999,0.38562020625805293,-0.761945991162122,0.944424533497683,0.18275318159762502,False,False,sp|Q16881|TRXR1_HUMAN
1064,23.779223396377603,22.770016565282603,22.480441635728102,24.7478946600527,23.5280871777205,23.382242337954803,24.2913763105857,18.742171255412398,22.5364063583815,23.4554364697393,25.1749486482503,23.719928331837696,21.476051482649304,24.1917494798321,26.2624043495687,24.4209515819895,23.768461187121602,1064,1064,-0.35751737776092,2.6399203277311702,1.1412014749851203,0.93527173467525,0.12881994807281802,False,False,WP_016281852.1
1067,22.5287316633645,26.192532556592397,23.8154134942003,23.2324673328672,21.8498735067594,24.3283301291182,21.3717665428853,21.5796888287057,23.149570843474898,22.5284252555834,21.7792793129839,22.8306757378526,21.0376307337533,22.859307853626298,24.2047565704396,21.4378505992706,21.4678527797078,1067,1067,-2.16626312920877,0.46973564046472294,-0.8482637443720229,0.946109666132321,0.196023370092481,False,False,sp|P23780|BGAL_MOUSE
1070,23.6703493741114,22.739796881855195,23.241655759835,23.263424810950603,23.427568865490397,21.709051830408896,23.514935529162003,25.5945130899366,21.7372708654683,24.340661091321103,24.2633420643213,22.090811843962303,23.2994356857972,23.375339371062104,24.8583233067369,23.6018489819526,21.973326357414305,1070,1070,-0.908426288871411,1.43729468513142,0.264434198130004,0.96886307171757,0.645208483163995,False,False,SRS022137.40273-T1-C
1072,24.324727524826102,26.1327241448597,23.9794415938138,22.543810885850803,26.147714335570804,23.9850666005171,23.982299408098896,21.848683679990803,24.874077163120397,21.905789119373303,22.5490896934274,24.094814888402702,21.7580365176642,22.1663705988414,20.874392317801,20.0130990889723,23.042713422688,1072,1072,-3.48826275623456,-0.814782017894823,-2.15152238706469,0.689276207285425,0.0029261470685053,False,False,WP_072521060.1
1078,23.026559744748003,25.058961159709398,20.8171577705372,24.0932614344186,25.8327478831149,20.397592123792602,24.122687573625697,23.090178176757803,25.2371190211005,25.908276018625102,25.426641659438502,24.1719529707153,24.592123883558397,23.8829801192978,26.1014892627124,21.6695576810087,26.01400867565,1078,1078,-0.39495448416400997,2.7975420768477797,1.20129379634189,0.936186156772522,0.13311515856133602,False,False,HMPREF0372_02779
1080,21.350926775565398,24.532338861164497,26.0386629622259,27.283595340560797,26.157474732992,22.150922982137104,25.263913957912003,25.949738296794802,25.8237720083995,24.998176433832,24.6270290655654,23.3536069545465,24.329947125584003,18.5622759686377,22.8702625494515,24.6042415244058,24.149678286045603,1080,1080,-3.32856835346044,0.30207373764374895,-1.5132473079083402,0.9271572260911021,0.0980149794373126,False,False,WP_087154175.1
109,23.471129789683104,19.6987470512824,21.4505638873558,21.3522730110766,22.5492913809803,23.043593562989003,20.6009001740304,25.0083116664559,20.340003275872398,24.2166981300524,23.775916959254303,27.9722396813776,21.5593957634592,22.1630015922077,23.955888514503197,23.8090864848695,20.6442576652425,109,109,-0.204691356606564,3.3366317099646,1.56597017667902,0.9206355474683241,0.08029597489552799,False,False,sp|Q03626|MUG1_RAT
1091,24.3055996390727,24.4889852155119,24.7938083763127,21.516771980001696,23.4392060581811,25.4507180761801,21.931265932299198,24.415593691434697,23.312259373693,24.6918907138381,22.703238466764198,23.899165955156,24.6066221429594,24.375124433857998,24.783062624648103,23.614833160934896,24.105944225585798,1091,1091,-0.7964722527573259,1.5127297186519097,0.35812873294729297,0.9656496434710949,0.527319618670715,False,False,sp|P48506|GSH1_HUMAN
1098,27.033700499706804,25.922643082248896,26.7369132932941,27.2791483061838,27.629647786856104,25.804572509654797,27.6761461627746,25.784374325648304,28.2129879425136,27.488151082891196,26.6772199041296,25.2194383487034,27.632207240813397,28.6820316449488,28.1219761506827,27.4873057865043,26.5936298492439,1098,1098,-0.7588005953988969,1.4387052842936001,0.339952344447351,0.9656815903501842,0.528345576904153,False,False,WP_031585060.1
1102,23.561231183171802,24.0213223724952,24.6986798712535,25.824577465860802,21.9316652266539,23.059680467089,26.199437942690803,25.113411166406397,26.0688521267907,25.039427853094697,21.0125986250257,20.583761332608603,26.3116451357975,21.5927800219557,24.7299893041119,24.0990739065003,24.363385591226002,1102,1102,-2.6799654873541803,0.6178291916205,-1.03106814786684,0.9475628434195791,0.208572617176678,False,False,SRS024009.112234-T1-C
1109,28.4300697682052,28.4604559236511,29.0562043842422,25.637343125117003,28.056879577698002,28.664816486914802,27.494719918006897,28.775295485791396,26.555691899850302,28.0099321008388,27.999547431919602,28.259316319944702,27.1735810157949,27.0033213402233,26.0824498514367,25.8191063661136,28.669094607014102,1109,1109,-1.69404063902566,0.641133104129949,-0.526453767447855,0.958972504445274,0.36051656609241606,False,False,sp|P29401-2|TKT_HUMAN
1112,27.561245330171104,27.674835825545202,27.107588467898502,21.4609237811959,26.8128706586291,28.0574738723489,26.1109017399369,27.1912571931417,26.072254722816602,26.458156789190603,26.461300453228198,27.616700772920698,27.053806488596898,27.1254993551697,23.175743845082998,22.3579516872661,26.2489400996146,1112,1112,-2.40964080457652,1.13430976808087,-0.637665518247825,0.9635019296487181,0.46402384010347797,False,False,sp|A7E3Q8|PLST_BOVIN
112,25.2700427252073,25.0656202946948,25.941399940544,24.511975669285196,26.2573072851188,26.2517668641717,24.0226329700323,22.0344292348083,24.4063814293134,25.3243927356041,25.9490121045392,27.834371930321602,22.547928148504898,22.7480300408261,24.4051252286945,24.753313831015703,25.751891513179803,112,112,-1.4091472080375902,1.5128732771699802,0.0518630345661961,0.97442834061047,0.9420763263998578,False,False,sp|Q3TTY0|PLB1_MOUSE
1122,24.4152259799516,27.457875689332,25.0474445951797,27.0079971729788,25.6488183576311,26.6694118124815,24.6955469648372,23.7736917851154,28.1571181917496,28.6339316986478,26.896371325964303,27.764222297516998,23.970140919092003,28.3974680982364,29.1868863103055,28.8616681952722,26.557879084317303,1122,1122,0.14504790983582097,3.17250950600073,1.65877870791828,0.884223968720661,0.0331217409335007,False,False,SRS016095.6016-T1-C
1128,29.9883792606532,29.262196819075104,29.6628502408531,23.073382420774102,28.5202799447867,29.596350307013804,26.5920559429267,29.56823517422,27.419237430688895,28.7260019233717,28.8159085012629,27.6431982405238,25.999391246481,24.013547330673,27.099597475625895,23.2947036136683,28.9249896674142,1128,1128,-3.33000363007197,0.585345342940181,-1.3723291435659,0.941168730649823,0.16045568088570902,False,False,sp|Q60967|PAPS1_MOUSE
1131,23.0033713891882,24.142488682898303,22.651487958029104,25.1548102304148,25.189278370535398,21.6673731925944,25.6642616678289,20.364499122410898,25.735380626048602,22.7496618028315,22.0963133420399,23.7900733169135,23.2737846456282,24.976654579186302,24.9998046574801,20.0720553851656,20.635743800538897,1131,1131,-2.6111329715997402,0.799000022945995,-0.90606647432687,0.9542109593010141,0.282906930136664,False,False,sp|K1C9_HUMAN|
1132,25.235559351304897,25.2768158272946,25.317920187060498,26.8953779653351,26.3834911912616,24.513177779121104,25.8644164442568,25.8707393990727,26.3338935957024,23.7344956676335,24.0547269358138,25.6514727664647,26.702156247612,27.029683146809003,26.804477585770602,26.4848106199534,25.268961798294896,1132,1132,-1.15087196284802,1.0965922126227101,-0.0271398751126561,0.974702063260514,0.960571035686575,False,False,WP_016299336.1
1136,21.928264985589102,19.0802059718938,20.6942388458211,22.926801431294603,22.3962397112605,20.8179852685014,21.565245749259,19.7389828467567,20.5505504678187,19.554545760232,21.0521607176601,20.532241764239302,21.7229138186383,20.198227997365397,20.955927968190302,20.4687165071493,21.4178519999436,1136,1136,-1.4660405243660102,0.786461540343961,-0.33978949201102504,0.9659955267317749,0.53856973498799,False,False,WP_004080663.1
1143,26.041005043751397,26.2597124871653,25.913605222979804,19.512373971963697,24.757799247374702,26.645973901268896,25.090586627586102,25.218947848691002,21.4596192238762,25.036197219517998,24.0116567161668,22.4984565258555,25.2267252028577,20.0016171061395,23.1699971559146,23.7966954654003,24.309872027184802,1143,1143,-2.9166754581614702,0.8406745741080209,-1.03800044202672,0.952826378011405,0.264700614389368,False,False,sp|Q7TSV4|PGM2_MOUSE
1154,20.9959492866943,22.477116667586603,20.7351419763381,23.8023802824864,22.7908535692523,23.508111627985002,21.5577833991536,21.085626760127102,23.1266316955797,23.510147348491103,24.3373455975013,23.423462958200997,22.4248293055512,25.274700618628103,22.9269231945751,24.2301230774865,24.4269835430853,1154,1154,0.44358653072167403,2.73291009900198,1.5882483148618303,0.7974078222683141,0.00866363770243154,False,False,WP_016321424.1
1165,23.037152453319802,23.6123618946279,23.713015996040898,22.8892035142483,22.782005773330997,23.218876106472603,23.993471407515898,25.036168287305603,22.284657227009202,24.6961203039892,25.1225451245648,23.865902764636196,22.400295497063304,22.813304636494003,21.931217591065998,21.6350564760118,22.862677081125003,1165,1165,-1.3718325394293,0.910965150417698,-0.23043369450580203,0.9696675825303441,0.6799877096022678,False,False,sp|P11466|OCTC_RAT
1167,27.066960350640603,27.1847038654239,26.570730101311998,23.1327370863024,26.5062920525619,27.248968329930502,26.2856871527461,27.046088882892498,25.659383866641,24.9418709061926,25.7151510218359,25.876547859200503,26.267765035765,22.0684351993835,25.541933162318802,22.8393564345257,25.6332618885583,1167,1167,-2.81877136231007,-0.0604930804006014,-1.43963222135534,0.894783453874535,0.0414934816724449,False,False,sp|P09960|LKHA4_HUMAN
1172,28.0659505657814,27.717968951828,28.1356270353884,23.5089876081499,27.2991451816559,28.5574053573295,24.3978409424419,26.082566836501304,24.8758454637296,27.271386191356697,25.524559738424898,26.7459145195965,25.3076356677667,24.245018836806803,25.240695596335396,23.9784453967096,26.972903622950803,1172,1172,-2.36039243705437,0.6506238978065699,-0.854884269623902,0.951783626067518,0.25204349268615195,False,False,sp|O93277|WDR1_CHICK
1173,32.638237894639104,32.5447818444994,33.2496575266753,33.298449415342496,32.8488129428184,33.913318723351395,33.7248456214435,35.463855783986205,33.9336608210173,34.0482411838952,31.3949397860527,33.0839014462055,35.5165006652616,34.6741866289141,34.321662389069,33.4666116098319,34.0684889475742,1173,1173,-0.8404385332808871,1.45837823664341,0.30896985168126195,0.9672848793244829,0.5834131758007529,False,False,sp|P02768|ALBU_HUMAN
1180,29.6494079940142,28.420512288647103,29.3338797630456,29.501510600092697,29.508166218502698,29.6599768972569,30.250428910971497,29.732456000876603,30.289840151936197,29.2158632496345,29.039660743501603,31.1546759894689,30.888429546740497,29.1748596467926,29.9779141939288,30.344477486884,29.8495164511757,1180,1180,-0.5730489843356129,1.29635857240197,0.36165479403317796,0.962240501920629,0.43153584392480604,False,False,sp|Q86UP6|CUZD1_HUMAN
1183,22.5441149872305,25.467824831701897,21.202040699797102,22.7690214133388,21.7101207438255,21.7937680001545,22.8331711452162,23.292284696929197,22.172968862101,23.0737895260958,22.3020414475562,22.3627566493875,22.091492528201105,24.676215738930804,24.848838382416503,24.630963675602302,22.2948857311979,1183,1183,-0.614676818687926,1.89929709846948,0.642310139890775,0.9554927405003258,0.30133961322456504,False,False,SRS064276.272308-T1-C
1184,22.6068567704494,22.8189123220142,22.4948716942772,26.9677637369545,20.9737807338335,22.283851672312498,23.777204337653604,19.9180363010422,23.4703198934007,22.033890424541504,23.512020292372398,23.4903670125942,25.633938597717,26.259203070834698,25.972683632007197,25.157513050799103,23.265982813913197,1184,1184,-0.0297001106430781,3.2363003983517005,1.60330014385431,0.905922907038756,0.0539629110616938,False,False,SRS020869.257107-T1-C
1189,21.7774684379895,22.918746068269897,21.811968465583302,24.068791396006603,18.871081024393,23.450354081033,23.764879080462304,23.445175281709105,22.943812555216102,22.9019495900218,23.4502504881359,24.980802889923503,22.557495020131697,20.7063062997694,23.2106487539416,21.9695888802072,21.7813877307899,1189,1189,-1.27307566606183,1.53995499247814,0.133439663208154,0.9728977608356629,0.8460796230515211,False,False,WP_009214581.1
1197,27.628196372146398,27.5502977664998,28.5031448102993,29.107309835342303,29.000957869846395,28.2311814106774,28.7059486656535,25.990550274517304,28.621537714500498,27.798292360955,26.811374730260802,26.862440284124197,28.2573116512424,26.362511971965,27.3194558684503,28.0136883412397,27.771357645269898,1197,1197,-1.7712548502914598,0.27277979267211,-0.7492375288096759,0.938132430739641,0.142952589707833,False,False,SRS042628.21802-T1-C
1202,22.803277402325897,21.8915552979716,23.0692419276298,24.307021143275104,21.922085292024605,21.876753739191297,22.7735849483327,21.2639906563558,23.341975076802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202,1202,-23.5216242230965,-21.644928106661002,-22.583276164878804,1.7127336421371102e-14,8.66421093461487e-25,True,True,WP_016279506.1
1207,25.6302207078444,24.968836697929802,23.3630920478403,25.7266525736723,20.6460734739792,25.084926560067,26.2569048975325,26.889738030851802,25.9359548784442,24.750537714224,25.142814597557898,23.559879074906203,25.7965580404601,26.4635186359575,26.0320143774546,26.5703798465367,23.852623323866602,1207,1207,-1.17116110224255,1.8238203120586598,0.32632960490805396,0.9691244782159171,0.656252441722452,False,False,SRS017521.53262-T1-C
1218,25.195723146029803,26.297627017318696,27.3283247270805,28.273333929475697,28.044315901613196,21.319874399273,26.126659125320398,26.6952661578858,27.1534757448914,26.6630850968735,24.863007217302197,23.3101129302862,26.03511713048,26.6208060365525,25.4058879526941,25.865968041799803,25.8836608741709,1218,1218,-2.26623881644956,0.8871278811808191,-0.6895554676343709,0.959699915064438,0.374865240152943,False,False,CLOBOL_02707
1219,24.3220080989982,26.838932832150803,25.053471079309602,25.011021821519602,23.8958124801307,22.470601286478,26.3309706980665,29.7566409712932,24.877054497837502,23.963385872126697,22.7858082368077,22.5660259253136,22.1543694216371,22.7495953157433,22.5770161547273,21.4303055304136,24.098024771796304,1219,1219,-4.13348403002453,-1.0757195552305099,-2.60460179262752,0.630746069051474,0.0018265247931095899,False,False,sp|K1C10_HUMAN|
1222,25.2668305675817,25.503794900181898,25.8141466470413,20.3155177708884,24.4848314355218,26.1669887175183,22.673733705106102,24.745893445110397,21.978197222048102,23.5652099491113,23.8376859617702,25.8339376537243,22.987234515475603,23.6209069840516,20.529636438294602,20.1245845525465,24.1560198696973,1222,1222,-2.783605263946,0.736312709336472,-1.02364627730476,0.950816128420398,0.241038195125481,False,False,sp|P31335|PUR9_CHICK
1225,21.897418223902896,22.003365555415,21.0210673981213,21.6707396559718,22.9723891263744,20.1688324598088,20.2867619165935,20.7778452391106,22.294195834403897,24.8763799862541,21.506628648390897,21.6848855647725,22.350039741165105,22.0971805251022,22.0324624777737,20.6373430421918,24.215833496342302,1225,1225,-0.259462619097713,2.20018089855094,0.9703591397266109,0.9323182564064059,0.11620722978882302,False,False,SRS013158.41581-T1-C
1232,20.817337362306898,24.1220434196945,22.7571311620935,22.9001583245789,24.0766401284062,23.525663936364797,22.657715106523103,22.100427185412002,23.0266377492365,23.746986707163302,24.2296657521417,21.935419748357702,23.4094712194519,23.541134791761,25.199287876118603,24.4509137693793,23.9589975243143,1232,1232,-0.181518943664839,2.02532065203311,0.9219008541841379,0.926926421516516,0.0972978734145805,False,False,WP_016323295.1
1234,22.4528110663578,21.7779676080799,24.066228248413896,23.1189806653085,22.951502079103197,24.1548073724672,20.0865586981144,23.919146022946,20.8210615812926,25.834875342814698,23.274190157364696,24.9907829194198,23.905117305275397,22.6330555258359,23.1310947136554,21.1608728469492,23.6304103394275,1234,1234,-0.419837133025677,2.37125617802611,0.9757095225002171,0.9413366194914781,0.161509516047244,False,False,sp|Q99KE1|MAOM_MOUSE
1235,23.213437559138498,23.6738713755649,22.176365837671103,20.8558083458834,22.5229131215271,24.593104188460302,20.266946632025302,24.4779330693437,20.314426140136398,24.1027962970908,23.4830839717303,21.0826382978921,20.5300633636264,24.433560546105,21.854191169875,20.0637834590575,21.7086195811449,1235,1235,-1.8556675601867199,1.2603947829837499,-0.297636388601482,0.9700259315333549,0.696253841965919,False,False,sp|P14733|LMNB1_MOUSE
1240,27.530237182769,25.331208599560398,26.757446333529202,27.3601718481144,26.8931453310529,27.424698983200603,27.0549372392505,26.501481383175896,27.1473470854095,26.7362922969833,26.7909467099666,27.392989202566902,28.473546299587102,24.8432864645638,26.900204216096203,28.099374278870396,28.0535770462493,1240,1240,-0.794144785834894,1.33877136209749,0.272313288131301,0.9677893302756999,0.602291979223208,False,False,WP_091205465.1
1242,21.3187110492945,21.3727673063238,21.098846844737,24.1854100802893,22.2884653712601,20.436156421278802,22.701541468006898,21.920040221333604,21.8621882160126,21.7204864286807,21.6272301681065,21.211303121649802,23.324086581468002,22.601323757274603,20.1144731244164,21.6727507638864,22.856002384061302,1242,1242,-1.1620781775195401,1.12529737578624,-0.0183904008666538,0.9748933084263169,0.97374215532242,False,False,WP_023345978.1
1247,30.0939626349188,30.1199197340073,29.7963374032933,31.040301261619703,30.033013412010604,29.7629154447291,30.2424171476015,28.473339530550398,31.039382074703898,30.256194050099896,28.342306896375103,27.7739955024103,30.991585532312197,31.324787455455603,30.7343514368328,31.4055398112742,30.0455939940165,1247,1247,-1.1183518297856,1.20325413427201,0.0424511522432063,0.9744021697088922,0.9403298109308729,False,False,RUMHYD_01792
1252,24.8065715987239,24.4752329635469,27.3513824483712,24.4064277540419,22.206714812295605,24.472957768414503,23.894013018515302,26.092938602072703,24.4372021150486,24.8450128472917,27.189381303282104,25.5542356219396,27.127164650860895,25.2254779401486,22.7840005495592,23.653223615006198,25.5375666976621,1252,1252,-0.858369311306506,1.9721759886261898,0.556903338659843,0.9619235233313951,0.42385698389447496,False,False,SRS022609.26942-T1-C
1257,28.364048317655897,27.3757331378683,27.6192047227536,28.5036285404877,28.111498155412697,26.9390539600526,28.1466353904182,27.648957041477104,27.7858157744925,28.022945077678298,27.9960728534433,28.1949858067945,27.977368390846895,27.4097337357409,27.2115924703004,27.771305205675397,28.264465419207603,1257,1257,-0.813700346150731,0.8603564659350759,0.0233280598921723,0.974612991196588,0.95450683380023,False,False,SRS017521.11132-T1-C
1263,26.242100357855396,24.8281234550778,26.2000786627285,23.810412381508197,25.5983336242377,26.778502486870103,23.4538261159077,25.7658446258176,24.233079543281303,24.091620282150103,22.3317908748451,22.636265939414603,25.052815280428902,24.363918041865503,23.7646094258212,24.1021429579605,24.400689310672604,1263,1263,-2.5198716186510297,-0.21867674267811,-1.36927418066457,0.8617605029507021,0.0217610700927069,False,False,sp|P36871-2|PGM1_HUMAN
1266,23.3400929493252,21.2400698275435,23.342299062202002,23.4873538091608,22.979671327421,22.9175004685056,23.021171969334002,22.861065128758998,23.505652634143896,24.667139539648105,23.8599501685362,24.6143216305547,23.702852230465805,23.3835384545933,25.128678769422603,23.852143424876104,23.8791382315593,1266,1266,0.24844366646082996,2.09130201786544,1.16987284216313,0.8389346905185451,0.0151057147026461,False,False,SRS014235.71067-T1-C
1267,26.4162810373142,26.7830088784426,26.3187401272436,26.181632782571203,25.039161664520197,26.088534320075397,25.4743500738128,25.0088604122293,26.8799711260618,26.7927237426542,27.150102290202604,27.820470840714997,24.5151768861828,26.6226365048313,27.4157200847157,26.701867261401,26.9155654774193,1267,1267,-0.300255240369508,1.7414786963397801,0.7206117279851371,0.9407201159755529,0.157686606001531,False,False,sp|P70117|LG3BP_MESAU
1271,24.885827798458198,21.889643210962,26.1331211589977,26.474664377293802,25.147298761933797,25.061994531062304,26.1920261408682,23.011822357957,27.5127516353936,28.142602413783997,23.654555509380998,22.275545397717398,27.7861947526787,27.7011973739388,23.579880761006898,26.551529999126394,27.6997780417771,1271,1271,-1.06347233084867,2.62037117699531,0.778449423073322,0.960468086361455,0.39087628628508503,False,False,SRS024435.70009-T1-C
1278,23.5069209608697,22.0885647279751,22.8160355966748,22.9106484025803,22.0635339877207,22.0190015379915,22.6072413527602,20.999790165906898,23.158031012305198,22.646255456671,19.891788152312103,21.230844882820197,23.479502012625602,22.6546091528945,22.153162340987002,24.743233333391103,25.445683758062,1278,1278,-1.0143479794194101,1.6490026974637602,0.317327359022173,0.9684096111389771,0.6266145065856179,False,False,WP_087391496.1
1281,27.8146776011655,28.4283783762916,27.7226112109126,25.7043168401115,27.9250925915657,28.818248656382604,27.2123096409702,28.4399722034625,27.0328800223489,27.621714735988604,27.4274158831674,28.360144979317898,26.8455420934513,26.219813387437803,23.2434825792927,23.380919037539897,27.4923655518229,1281,1281,-2.7929212472137497,0.0855514440603544,-1.3536849015766999,0.9125367317434708,0.0640035029049796,False,False,sp|P12928|KPYR_RAT
1283,28.1752470221809,28.214992843607696,27.4530988629209,27.779653612837,28.081427325738,28.360832578449102,28.2209829709725,27.093497879703197,27.9235538683813,26.8999289948652,27.2966585281561,26.5152060978124,27.893138235395103,26.1471105382612,27.474307071078602,28.963273090913898,28.585675959122,1283,1283,-1.41306147407644,0.511711221912976,-0.450675126081734,0.958008442255165,0.34263183043459305,False,False,sp|P36268-3|GGT2_HUMAN
1287,23.927801286555198,25.6167010533215,23.9474436941859,24.5212239699575,25.6200586152172,25.118903379573002,26.044443170061303,26.2256917323563,26.1538759593159,23.704552438064898,25.4643339164221,24.2568792779282,27.0092888585389,23.862931475175298,26.664390166951105,26.985420042245103,23.5004158219157,1287,1287,-1.3235275673785702,1.2019932643458702,-0.0607671515163517,0.974116934615055,0.921538216273481,False,False,sp|P19467|MUC13_MOUSE
1293,22.695239125739697,20.0612854836825,23.335521204661603,21.9540003034245,22.774484665134803,21.9645217264261,21.4328380206364,20.5453661062376,22.518376538849395,21.6332724221344,21.2896513880535,24.741366737927898,22.329738591518,21.8964199943791,22.244906146894497,23.6624093474542,20.0331836868673,1293,1293,-0.9660413529108871,1.5834155039863798,0.308687075537748,0.9682707219448629,0.621058799275345,False,False,WP_016317067.1
