name,control_1,control_2,control_3,control_4,control_5,control_6,control_7,treatment_1,treatment_2,treatment_3,treatment_4,treatment_5,treatment_6,treatment_7,ClusterID,ID,treatment_vs_control_CI.L,treatment_vs_control_CI.R,treatment_vs_control_diff,treatment_vs_control_p.adj,treatment_vs_control_p.val,significant,treatment_vs_control_significant,cluster_representative
111,21.8404886666679,22.4468904508391,23.0552908768505,23.7371303441385,23.7701035983422,21.482614480938803,21.141708650297197,26.2239749481917,26.252671098280697,25.2598576015307,25.778160995083798,21.988095567907198,24.620042417664298,22.636464430985104,111,111,0.7004410243548101,3.66671325895073,2.18357714165277,0.807819046411093,0.0059812094937813295,False,False,sp|Q0ZZJ6|VCO31_AUSSU
1110,21.163298334008104,23.796183619797603,21.211994016209303,21.044230674466103,20.85541524832,22.1797530114682,24.9057454706008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110,1110,-23.4382132957797,-20.892249668468896,-22.1652314821243,7.117012082109609e-15,5.060387046094509e-20,True,True,WP_016294488.1
1115,24.9066688814703,26.122847599771198,25.752826978663602,24.540333229669,25.171354500720803,26.265441143241702,24.281837725265497,24.196147259709896,24.105619623707298,24.263806959993897,23.498930382911603,24.275586316578497,24.002659494678603,24.549656368463303,1115,1115,-2.14566090105487,-0.182597285447703,-1.16412909325129,0.8771109208021299,0.0223956602692079,False,False,WP_040661231.1
1119,21.5543213828857,20.6959860675001,24.2044059941406,21.9800869179743,20.1097541518771,21.7415381693893,19.8482897823888,22.403463284243603,22.775299216259604,22.276472607037,20.3373801724869,22.620633748249503,19.146628336024698,20.886956518928898,1119,1119,-1.43574753585931,1.5250193693090501,0.0446359167248715,0.968430457841883,0.9505269666798221,False,False,sp|Q8R0I0|ACE2_MOUSE
112,22.2550954382762,23.7220620484206,24.2647942767024,26.4942352514325,25.8081811848852,25.1247372899725,25.273975930229202,27.803271889453697,25.8052294204908,26.2954968801043,27.247466779826198,27.8819179748886,27.4886712207513,26.490773130360196,112,112,1.00068430967645,3.59067165488245,2.29567798227945,0.6904774748292629,0.00140110496001841,False,False,XP_022284503.1
1120,26.0251150764947,23.263420942382805,25.7787484938595,25.808551498654698,25.860125175124,26.284025242117895,24.9016668652705,25.407913314092603,24.8240207991835,26.3631676120574,24.0982324426441,21.406073662994302,22.3441349612781,23.7151425623,1120,1120,-2.8719766666366295,0.0825572553926095,-1.39470970562201,0.913579884924366,0.0629447345904295,False,False,WP_016278950.1
113,21.282862755984898,22.419944237855397,21.325564038057802,22.2865010780971,23.701888090219303,24.264196239633304,22.664051606192498,25.3416798584141,25.0306633901114,25.312911406775196,24.7179649263655,21.4984314471412,23.0998941784341,24.300278539060397,113,113,0.24781612342937698,2.99698836235959,1.62240224289448,0.878174912616392,0.0229758083111563,False,False,WP_004051014.1
1133,21.3112117094575,26.3547196501193,23.700431145442,22.145560292358603,25.0959456933916,24.109634768150002,23.6363068791534,21.056115077414802,19.3763903916246,21.788972370988997,21.4513927455257,18.723067608995102,20.670818736773104,23.0157027554915,1133,1133,-4.485112151507599,-1.3067022631376999,-2.89590720732265,0.666005635782439,0.00109943851322156,False,False,WP_073282809.1
1142,21.3767480675983,21.6035942011149,24.3304569766212,22.0476721133462,21.7376397462081,21.228767617623898,22.139544170580603,23.388680569015303,22.643715955185105,23.0067895241616,22.9443510390381,18.9552213621877,22.993709454853303,22.2799902377935,1142,1142,-1.14744498923118,1.64688363184304,0.249719321305932,0.964162053098742,0.7134775545313409,False,False,WP_077228530.1
1164,23.8554874889807,25.8556156359632,22.0231797236445,24.451295264911398,22.8919045653902,23.922295393295197,24.757171101269197,23.6371630279936,23.438428674671503,25.449049123283896,24.737671616543302,21.9190164159373,23.111338039501902,22.7472437948039,1164,1164,-1.7273243633023798,0.95102765452549,-0.388148354388445,0.960230045720388,0.552626135619734,False,False,WP_081700812.1
1169,19.3032946912304,19.634635593835302,22.477234780756397,19.578241840936197,19.6449406211494,21.626731703133398,19.5098523071599,19.3069316842664,17.249437563325802,22.4074459384129,21.610467082179998,19.273725039591998,19.8251202791306,18.9029579823308,1169,1169,-1.9965218680546901,1.08256587692252,-0.45697799556608504,0.9599581224195171,0.5431794989728089,False,False,WP_007411678.1
1181,21.1733074861734,20.353530231693803,19.5993553546743,22.5322565105496,23.3435776057796,21.5714688953028,21.2132413031514,24.5239908618912,24.2088747929563,24.246678849879604,25.5829678435354,23.5985148574551,24.594483675324696,23.2228663767995,1181,1181,1.6626109892187,4.10642897378612,2.88451998150241,0.337246572634954,7.84890521728823e-05,False,False,WP_093330315.1
1183,24.310231806311002,23.3419387120902,24.337883661889,24.854745566819002,24.7923303886442,24.3658581825516,24.9770495466307,25.3697381410715,24.853645506054303,25.563486103320898,25.1466867121565,22.1125320929312,23.867141842390105,24.7654030117548,1183,1183,-1.05733560563846,1.2569343327080702,0.0997993635348031,0.9669367119817389,0.859182323814518,False,False,WP_024345617.1
1199,30.350489506158,30.8155991211409,29.502997565432402,30.3849171057347,29.115417719291102,30.4687515263131,31.320019260745102,29.1558699552022,29.3335327007521,28.4741261213668,29.441560937181602,30.854267632377702,29.6750251091423,28.442278983737303,1199,1199,-2.01482437321017,0.134387126051521,-0.940218623579323,0.921398160092843,0.0830271598580818,False,False,WP_013291101.1
1210,28.3219955449063,27.4238388327402,28.114873216918898,27.7214931137568,30.1271099589445,27.664005930967804,31.506450091809697,27.9426717923771,29.856460310630602,29.0102402253933,30.000948739303396,28.327770568319302,28.485159778660396,28.074315566333798,1210,1210,-1.23001216537954,1.4636693913719898,0.11682861299622599,0.966922907778408,0.858382057613312,False,False,WP_089992021.1
1211,22.5221904680433,21.039508804513602,25.0865759880412,24.101964373569697,22.809396826824198,26.0371432556767,23.4624059142405,21.676981036798395,23.6469387857315,22.778988482870897,21.7652840750482,23.4346801435925,21.726251426525398,23.6758049199343,1211,1211,-2.33717303974469,0.521671108199537,-0.907750965772575,0.9421278000828771,0.20048033991917896,False,False,WP_028986283.1
1239,23.242821865342304,24.337147455964303,22.993794783014604,22.694551946159702,20.5389798492865,22.5428110753933,22.002068843068106,24.4521325658898,22.5437474151814,24.043317961393104,22.845232562462,25.9239028122392,23.889118920393,24.1322674336877,1239,1239,0.068321681237117,2.63954799105352,1.3539348361453198,0.8990952486829059,0.0399675565090425,False,False,WP_094179447.1
1244,20.7286662381387,19.070034443089398,22.4583965998267,24.1369868109802,22.758121327494504,20.5508688833123,21.339809236050698,23.0516708036239,23.611415249768896,22.868689571292602,23.954837762912696,23.9304626805013,22.9417139123412,23.6466616480228,1244,1244,0.5072275776024741,3.1963633051320803,1.85179544136728,0.8347377642655441,0.009354896860250941,False,False,WP_026504341.1
1251,25.8147363463621,24.295377291683803,19.3866140296695,20.653276323892698,25.116738965250896,23.4801134537399,22.428194277038497,22.7780695074322,23.8417544574792,21.935689507322998,20.5774518789294,22.0099772187389,20.0252342057492,26.4291284854144,1251,1251,-2.60955545997662,1.5873424809563101,-0.511106489510155,0.9619547505830028,0.6173143677717889,False,False,WP_089775451.1
1258,20.9267397315637,23.6813946716536,20.605429781323,21.7458392448357,23.0918677681949,23.2070354770895,23.066058305123402,21.1760763385049,21.089708440552897,21.3067776377288,22.279082011851695,19.318697259902198,23.2936859120725,21.4540743369945,1258,1258,-2.25312313928808,0.422762270094817,-0.9151804345966321,0.938577474849307,0.16927465163564,False,False,WP_044958302.1
1261,21.816670808196303,24.601025017028604,18.963861288753602,23.279056641328,23.5154468380802,23.175705932312397,24.0324204381524,23.941198179003703,25.6155862822198,25.374682624759302,25.162905583474803,24.174346657245103,21.897153402037397,24.713633929124605,1261,1261,0.0341486908704072,3.2502283645619396,1.6421885277161798,0.9036333192828959,0.0457456663018033,False,False,WP_042213406.1
1262,22.048261688092698,23.165355876549896,23.539104604116996,24.449340615433503,23.575262937347997,25.036492127259802,26.8403045977155,23.3243456576865,22.6804531025168,24.857392575872503,24.8206316349579,25.5544044452173,25.264556924170105,23.9931283464228,1262,1262,-1.1427914933965801,1.6687315620615601,0.262970034332493,0.9638911760743021,0.7007952049394061,False,False,WP_066536654.1
1266,27.4779921245973,28.469362725229303,27.7807248390472,27.1653234983951,27.5713427775246,27.3024431220744,27.595536788920697,26.732540511625,26.299618936155802,26.3915113360615,26.458747012182698,27.696413879555397,27.063908898371395,26.8329647311486,1266,1266,-1.76698791405597,0.0849820367165031,-0.8410029386697351,0.9177575990311929,0.0727540701811922,False,False,sp|P04186|CFAB_MOUSE
1276,22.5449571243139,23.0265185458702,21.452785684107898,22.941020195229804,23.9288673005945,20.4230697333816,23.124495891957604,21.6684288429081,22.688772995000402,21.2205336152024,21.1306321450878,21.953621352144104,23.8898671856585,19.7421301276568,1276,1276,-2.08844928603614,0.6176697969511421,-0.735389744542498,0.9480063329582129,0.27065949768665304,False,False,WP_051552545.1
1277,29.557135625022898,30.6337997406729,30.325686221343602,29.8590206751171,29.6181004135051,30.5424458638171,30.4135954002321,29.217944632322002,29.6220588209666,29.5000100404102,28.712021516585498,30.7627388376952,30.4426358888894,29.4040534245254,1277,1277,-1.4509104179065901,0.511390195530459,-0.469760111188066,0.9516379106359191,0.330238985707114,False,False,WP_065547338.1
128,24.482321756412002,24.582231757174803,26.0558075258102,26.953881714272498,26.7481420378203,25.838586741623203,25.374738766057,26.6129962727653,26.0393423157685,26.857531706491297,26.351969921143397,27.3806495736263,27.122682518840104,27.036902723825897,128,128,-0.010225360005969,2.11490099808905,1.05233781904154,0.9077803047566909,0.0520427077808829,False,False,WP_004335286.1
1284,22.2979470213496,23.9142978043858,21.0844723446136,21.925462080907398,22.373290265146604,24.5486618367723,22.278195621623897,22.257504093784497,22.3923991859278,21.9429185716245,22.3063574018991,25.763258217570897,22.2397409835965,22.050682672043198,1284,1284,-1.3002265717538501,1.4518077579387598,0.0757905930924565,0.96778304917673,0.9097700556914251,False,False,WP_053724357.1
1299,21.2496817557224,23.5128957111113,19.7328431331322,22.8797253273068,21.714781296451697,21.946876654801898,20.584598310157897,27.012356193004603,24.3522864158957,25.3562820964594,24.6099572690088,20.421503979714803,22.9296510358721,25.8072443575455,1299,1299,0.9631669935404991,4.4276556232642506,2.6954113084023703,0.780298755822252,0.00401006846347764,False,False,SRS064276.94120-T1-C
1301,20.5334770774741,23.604207301227103,20.925635566009102,23.621511877984098,23.628297902588802,21.453915641132397,22.0783352148065,25.153072674029602,24.3893010045012,24.853689855784,24.175692152524398,24.6009709877564,22.2142162379214,23.323019290397,1301,1301,0.515710703438726,3.1598840456160997,1.8377973745274099,0.831352725442408,0.0088106001357702,False,False,WP_081820306.1
1304,20.668676406209,22.7939828637173,20.0621238943067,21.965992079773397,21.0687481060841,21.0438576839257,21.511732388885697,19.8462279937737,17.7642560857637,19.300258706302,18.4230009785699,14.8193807908646,19.2024945345864,20.540118576617697,1304,1304,-4.25625084035035,-1.23499937577077,-2.74562510806056,0.66838916731779,0.00112503875158588,False,False,WP_093616551.1
1308,26.2146618131455,26.8585141732791,26.589967218903,25.772468045475303,25.9170938640452,26.2209457029273,25.912895387722997,25.548390973604498,24.5564341938258,25.881500632360503,25.3583942220424,26.179137357609896,25.2250870090043,25.3560183797066,1308,1308,-1.6959564584676499,0.158361190654984,-0.7687976339063349,0.926060486671823,0.0991930413847375,False,False,WP_007163948.1
1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4015011589994,21.749411181660104,22.0501472413599,22.975151753636197,22.809851324906997,22.447793043253604,21.1343203995013,1312,1312,21.2998882429664,23.148162072267198,22.2240251576168,7.117012082109609e-15,7.434416714525569e-23,True,True,HMPREF1011_01047
132,24.1024238090982,22.906553378481103,23.304467888141197,22.5667283502318,21.3446031198286,22.8551711241648,21.1540615636093,23.4271328858529,22.565165081438103,22.632216464436897,19.5803248229967,23.9288021658389,23.969012381317302,23.6496233743548,132,132,-1.1860350817075602,1.6198259224734801,0.21689542038296103,0.9649262291032671,0.750675496766364,False,False,XP_018707042.1
1324,25.292816489305,25.7524710724959,23.286151621599604,23.622108249614396,23.441319508743,22.248113459964102,25.455458450328003,23.5471122268297,24.0841957638691,23.4393663802777,24.6521121245708,25.6917607414569,23.5632620356104,20.4312772264675,1324,1324,-2.04874900725068,0.994648334974135,-0.527050336138274,0.95793749299082,0.478762621127048,False,False,WP_089940322.1
1330,20.704596867278898,23.1015301185779,22.3460532301556,22.8828426520267,23.527182385079,22.5754766951855,23.8319644627449,22.229122742125302,23.6970107044227,23.2738768238614,19.304943944222,22.1320666452571,24.2107514457107,20.424861333819898,1330,1330,-2.02472734496982,0.968437981647155,-0.528144681661335,0.957657908437516,0.4705987102888929,False,False,sp|Q64230|MEP1A_RAT
1332,20.972360025314398,22.3633016991324,21.902659218383103,22.175531277085,20.8569338220158,20.4311241665268,20.459783796117602,21.520181275838,21.1740046184257,20.5439493790672,20.8547306835899,23.338307534618302,22.110258355462104,22.939998446398803,1332,1332,-0.6909194500510749,1.63941553257249,0.47424804126070796,0.955224849232234,0.40631722206540505,False,False,WP_069875000.1
1335,24.3797204325457,23.1685963780329,17.3912687665458,25.206749981617104,22.2804006646609,21.9392674906323,23.2967108236486,22.8381988792688,25.942392663769397,23.6756504221549,24.6479956602595,21.1934585844519,22.9343844848577,23.9181862912153,1335,1335,-0.894509053939368,3.0338097534519903,1.06965034975631,0.947942081308465,0.269734382671938,False,False,SRS048870.56328-T1-C
1337,24.368269319312702,19.7618498585233,23.4374071750105,22.071821739795,17.2904778983372,24.8251697855378,20.143081724122,22.442109261404,21.9385049365568,21.358865789940698,22.61312960263,21.923205962425698,22.8050349280871,26.2191387867793,1337,1337,-1.04398708510262,3.1588190185840803,1.05741596674073,0.950315011639308,0.306767698731795,False,False,WP_069872963.1
134,26.3659514512291,25.0540893499497,24.870657501360302,25.9169955195871,24.234739896685902,24.1126777211482,24.5996771960735,23.4285482839996,23.5304147913181,23.119413420596498,21.2064551884928,24.419776728736302,22.5743283560197,23.9126513668326,134,134,-3.01844067129039,-0.685330900149058,-1.8518857857197197,0.768970494288193,0.00344696389488174,False,False,sp|P28666|MUG2_MOUSE
1340,24.3298130323344,22.658857148428396,24.1921832306075,25.2513654926692,23.745185296756603,23.897592713835696,21.7991721167265,22.325052591893,20.8200324561974,22.020782288663696,21.173520992026997,19.662077236735602,22.7559449988904,21.123789883536602,1340,1340,-3.5406790213340003,-1.0287405739273399,-2.2847097976306703,0.667609046015961,0.00111658000972996,False,False,SRS016095.233952-T1-C
1341,19.963597452313103,19.1662587215877,21.780727179038898,21.676118063631,23.764154218663002,21.749293323512102,20.9982088931997,24.509507975725104,24.336515889672604,24.2447106420317,23.5427779017221,25.568769746677102,22.5080222592343,24.3682017000001,1341,1341,1.5044880857611298,4.20412570370103,2.85430689473108,0.49549008433960207,0.00026131107115093,False,False,WP_076745476.1
1342,23.617872876638604,27.302609536922997,22.592919366607198,24.687942136677698,23.9131937519387,24.9231042924155,26.0138594456492,25.8943075176266,24.764098927940804,25.8191897078651,26.3761617802944,21.667199919411896,23.2425599371873,25.3637032340107,1342,1342,-1.61729611085243,1.63893028727729,0.0108170882124305,0.9690180250472371,0.989091400704737,False,False,sp|Q8WNW3|PLAK_PIG
1352,30.2829257526226,30.851151986209,29.8036803639541,29.5833296838605,29.751572790679496,30.521584511468397,30.118195952951602,29.3317834701724,29.061940680347,28.9563912937208,29.428621428884803,30.0301422602187,29.579141550571297,29.436711278083,1352,1352,-1.6364015136995,0.1827703480573,-0.7268155828210999,0.9289301576474001,0.11125971028102699,False,False,WP_091404004.1
1355,22.568984526644897,24.6492505849648,21.5645012022949,23.337542282726602,24.3190324426923,23.5676835312672,23.243210890591303,24.7478267088627,24.128666656721002,24.569071183192502,24.5475083606603,23.2654326299573,22.450455652751003,24.2990332253798,1355,1355,-0.485009514343083,1.8443777875838403,0.6796841366203811,0.945547178421437,0.237965238890149,False,False,WP_083450136.1
1382,22.6082737754212,23.8437123484407,21.7521012933628,24.5967050254624,24.183459487658,23.917102425320103,25.005401781672603,25.2139955486702,25.857119377607102,26.170822204310998,24.8581739823361,25.5115792471395,26.692378943910303,26.6432016679769,1382,1382,0.983103634902136,3.31418631784444,2.14864497637329,0.655062099967828,0.000990669683444262,False,False,WP_016281863.1
1396,22.261438441641804,22.502333123235697,21.238709692697398,21.9996026653663,22.3601097773807,23.1574422353018,19.9855820902206,13.5386739530827,21.0075885197766,15.4523377772866,15.596975894593198,19.5940785298312,18.6580266423484,17.9800893591933,1396,1396,-6.429682277996959,-2.62101696478368,-4.52534962139032,0.32752457005644603,7.27375020394978e-05,False,False,WP_034405065.1
1399,22.307506016061502,20.175223028307702,23.265856945299,23.9233802631132,20.421288234559697,21.396539979521602,21.428008931892602,19.3388103605749,19.6159061787334,20.340180443503698,19.1965372936891,21.209690143067103,18.9849941357332,21.1216821125781,1399,1399,-3.18759334281856,-0.558121723145933,-1.8728575329822499,0.8218899367070259,0.0074958208180610705,False,False,WP_096399438.1
1403,24.2080876419736,23.9691766670029,21.642788126218502,24.6936472131656,19.661301434303,22.9967979157488,22.824016719001197,26.4853304430305,26.3610158019805,26.890240140531102,24.0376666737925,24.3671160261657,25.1296269412493,24.200682303910302,1403,1403,0.967275722782369,4.02582788100229,2.49655180189233,0.751772854325672,0.0027732721115495,False,False,WP_028879979.1
1410,28.6622862208351,28.5093190787116,27.0672872733111,26.612697001725696,26.822792860085503,26.711048656879395,27.8758925510353,25.985036689685,26.956760577183104,25.750416906676396,28.236528252564,27.7403137274775,26.619348143832802,26.655583579823602,1410,1410,-1.7450561293237599,0.5115316249405639,-0.616762252191599,0.947820219357422,0.26799086634027997,False,False,WP_086100002.1
1422,23.078297911744198,20.5474076310566,22.0433884730197,21.544723940939697,23.055296007842603,20.254499277336,20.6612527152972,25.9595618767036,24.5460977413764,26.082404776561603,25.5019376856907,23.325655574105,23.8312724466292,27.5487807091854,1422,1422,2.24981972660194,5.06756451711688,3.6586921218594104,0.204175991647317,2.5165440877941e-05,False,False,WP_015827585.1
1436,28.3694998076294,25.950181692138802,29.0522746593807,29.8763364017865,29.2295963652673,28.8757818562325,28.2966851968189,30.3974388896011,29.5869178342167,30.0161358182656,30.2026990935777,30.737132021582998,30.575688698553602,29.626773102273603,1436,1436,0.47919015666499504,2.8043611229970495,1.64177563983102,0.825343717691095,0.00794348342211443,False,False,WP_008101052.1
1461,28.367826413507,27.384573937099198,28.658770280672197,28.017957815829302,24.8205853808326,25.341552042885798,28.380726304268897,27.2712559125319,26.809333110096397,25.8916615331567,27.131737302319397,29.6140628793437,27.6165642673636,21.8869096460409,1461,1461,-2.5857341361280497,1.2284577006302,-0.678638217748926,0.957530933823112,0.46694730773467397,False,False,SRS050925.126923-T1-C
1475,18.872581703207,21.7578717648957,24.129300234762503,22.0036620184981,21.556926973902698,21.2801862602214,22.2765495636232,22.5775277137706,22.6206232338445,21.6026386125413,21.6088760944482,23.0940293471948,23.8175052213555,21.3135971879,1475,1475,-0.695876481679264,2.05522473652049,0.679674127420615,0.9508137811651179,0.315360651090826,False,False,WP_091678425.1
1478,22.581079184906603,21.812193760659397,22.9747308883247,19.2225378621898,19.4045449547339,21.492582790846896,18.3979712091732,21.8871436233009,20.856996111727,19.583661266614698,20.7781084198527,22.538239146874197,22.161734069671997,21.4801931020595,1478,1478,-1.01904468105354,1.9905975637011102,0.48577644132378206,0.9589186239723,0.508812118029731,False,False,WP_016278820.1
15,23.441350033110698,22.2579951800423,21.9470129715445,22.1418947743053,22.198741176013304,21.4018107483393,21.742090232613503,23.701131293037502,24.869035001532602,22.3346352821514,22.288298918715302,22.728289864937896,23.364124633525897,22.142273183586997,15,15,-0.20053900326302598,1.9996513065540702,0.89955615164552,0.9271728323217879,0.10365481731356001,False,False,WP_094501033.1
1501,23.2375570327137,21.108253247049802,21.8002936532554,22.5268619209298,22.4762431206875,21.759277457242998,21.619752957154603,21.5566164409278,22.512555059008,21.9859433618177,20.2517551462192,21.932728030096197,21.284667110055498,18.5669867955477,1501,1501,-2.16380794657696,0.32466867647362,-0.919569635051669,0.9342057867006519,0.139005643896164,False,False,WP_034384336.1
1517,23.775191292555103,22.8697615664882,25.3383580019375,24.811821564040798,22.9688479890533,21.712093691603798,20.6991115066932,24.923766243320603,23.8562365824579,24.6777415208602,22.7061618863472,23.078571553716802,22.576375701029,21.5752594744873,1517,1517,-1.31435259437124,1.66261755147039,0.174132478549573,0.966059772257135,0.80988949501202,False,False,WP_066716968.1
1520,25.0634205512121,23.937832029177,24.6406004783924,25.9030957304876,25.6841679336102,24.862332300869603,24.9173989874856,26.9278732126062,26.5860811866596,27.1921319543926,25.7863315790268,23.0726522525246,25.017028621142,26.463648047369,1520,1520,-0.405960284543771,2.13078852525413,0.8624141203551791,0.9388853122859899,0.171718251856722,False,False,WP_011688588.1
153,21.1381574099305,21.105069583657603,21.6876708434714,22.155941069812002,21.625406971918302,21.6617354828143,21.3685975776926,23.185409777806502,22.1337577611903,21.5304411062463,23.962454250419697,20.7455881638307,21.971867321894003,22.419760658151397,153,153,-0.334187707774406,1.82181630784359,0.743814300034593,0.9381232902345509,0.165751559582484,False,False,sp|Q63862|MYH11_RAT
154,22.074489720362898,20.7906014527995,20.1459719371694,19.0031527781528,21.1128238118033,19.7194021910521,21.6097184680292,22.6463776447276,20.718092167369303,22.393949450028302,22.851341871993498,23.6307072779076,21.2302679366025,21.7972415704477,154,154,0.32108432552159005,2.76800640582331,1.5445453656724502,0.861877609764575,0.0158787686707038,False,False,SRS023971.6503-T1-C
1540,23.573250307090998,20.1690123639859,23.102078064439997,23.3557509859967,22.294790399253802,22.3525117194665,20.977588782197103,22.071065568954,23.8275810197541,23.6066627466922,23.313070960092396,23.0780963933705,22.6612300951995,19.930232014796,1540,1540,-1.01241183293592,1.77325645477241,0.380422310918245,0.9608680709970391,0.57557314887124,False,False,WP_002659061.1
1544,19.5304692067257,17.8036329411728,21.0436741558678,21.8457985937074,20.463288875211,23.7162485335639,18.9944722200485,20.903045539350604,21.537480527355598,21.1706494397619,22.7693084071426,21.634059894034,20.1467327355852,24.031549101432,1544,1544,-0.38705154573637107,2.8999775795549,1.25646301690927,0.9320376356941709,0.126609902606764,False,False,WP_042735256.1
155,22.209283195028895,21.521884584173,18.7051227376795,20.032267739942398,19.1354713219855,19.2289290486885,20.2929967045072,22.289501676594,24.3041773596666,22.9929767031454,20.1101238759099,21.0494577311696,23.3430154248326,23.8883043927329,155,155,0.93471322140566,3.88003015917889,2.40737169029227,0.750899897195822,0.0027438109753142,False,False,XP_022677212.1
1556,22.832590479811397,22.287453685644802,23.3907177855579,21.7074829937707,22.7304632959229,21.115492669316897,21.853427972777,23.4524245041094,23.1551931442047,23.108301430384603,24.2584969538951,22.326754513789997,22.9700913171094,21.1961290200199,1556,1556,-0.472023171348121,1.77195517155138,0.649966000101628,0.9458177176947841,0.241304190313946,False,False,SRS012273.30963-T1-C
1557,23.638502644305202,22.314263486138397,22.6572599994278,22.416832826519,21.918139329949604,24.832260698012,22.677095917479402,21.101018364944803,20.7057977316872,19.290149376408998,20.7010644355226,24.4515164420875,19.1221758446986,21.9226950911444,1557,1557,-3.37774477638376,-0.38223739942688895,-1.8799910879053199,0.863410212063236,0.016409111943608,False,False,WP_009532232.1
1558,20.3473207469488,22.3200796800202,20.3626726538348,21.767145465943,21.605253880373997,19.379255666435,15.6178691783494,22.5553443821697,23.0470112171372,22.3548748480166,20.464597597850602,21.8218237979282,22.3035098696667,25.656587352371503,1558,1558,0.538058503255422,4.26312772338325,2.40059311331934,0.856102795832984,0.0140741488340693,False,False,WP_037355805.1
