"ClusterID","control_1","control_2","control_3","control_4","control_5","control_6","control_7","control_8","control_9","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","treatment_8","ClusterID2","ID","treatment_C.I.","control_C.I.","Log2foldchange","p.adj","p.val","significant","treatment_vs_control_significant","cluster_representative"
10290,26.653012541456,26.8028336811607,27.0506322659147,27.1518866048929,27.0450009549711,26.9877910753112,27.2068629069709,27.7603917462245,27.1854727306723,27.0359377208656,28.6710918299713,26.9348306779903,28.5189094876368,28.3850454466478,27.9523807015114,28.3445602734156,26.851324594298,10290,10290,0.0868867380521161,1.39910355446001,0.742995146256064,1,0.0286045063927263,"False","False","tr|Q3U367|Q3U367_MOUSE"
103,26.4605600869363,25.7966815799372,25.9463126724611,26.9298646536153,27.5320281339454,25.8280429044339,27.7131348095338,24.257144303697,26.4863642027032,26.662739711436,24.4217746428851,26.839973608331,26.96912246358,25.0963222706339,27.110905810951,27.0784122714901,26.9066473457724,103,103,-0.978304076246751,1.09419341923586,0.0579446714945568,1,0.90783339315213,"False","False","tr|L7N1Y0|L7N1Y0_MOUSE"
1032,20.2178559614128,22.4655096100091,22.1170006553332,22.2219634819837,23.4069036966417,22.2410160371428,23.5888263583336,22.3581822127304,22.6926872209379,21.0862638871477,20.124829366304,20.6102688116142,23.575829926383,21.8718962159754,23.6920045731176,23.6556631545939,21.283006938612,1032,1032,-1.57435760295814,0.813754935945073,-0.380301333506534,1,0.512112383067173,"False","False","sp|Q9WTQ5|AKA12_MOUSE"
10321,23.3320869622803,23.87077897072,23.6538182826187,24.0044958373454,22.4466898260796,23.1167175521432,23.6415106972447,23.2105750372531,23.6189864148862,23.4296668605918,22.874125111604,24.3300170406921,21.7852520976721,23.2909190913335,18.9536508336493,20.3745470874136,22.6000424226355,10321,10321,-2.45445552308836,-0.0016914695294854,-1.22807349630892,1,0.0497165515813841,"False","False","sp|Q8CE47|S49A3_MOUSE"
10339,25.9601641088084,26.5524979016433,26.2577318569012,25.4327762277545,26.2517703307897,25.8109012154404,26.0385905448241,26.6710482572134,25.7978305520954,25.9796203513486,26.8106524681528,25.5528199030736,26.9168165514506,28.2761086715498,26.821051457218,26.2799721249118,26.9816866870167,10339,10339,-0.0797656771114645,1.31260084290963,0.616417582899082,1,0.0793081965220759,"False","False","sp|Q00612|G6PD1_MOUSE"
1034,24.2864918421399,23.8551427924405,23.6467642490051,23.563334080914,22.8800557907647,24.6756184977289,23.2118182051279,24.8640270319991,20.2569941308043,24.4062318045535,24.0870645958692,24.060897092275,24.0001185771646,17.8792781091684,22.6541596219477,22.7182044479727,23.8302550316617,1034,1034,-2.20791840368807,1.1746936969692,-0.516612353359438,1,0.529344116921445,"False","False","sp|E9Q7R9|CFA43_MOUSE"
10441,26.9342320630603,26.5538823056955,26.7642490737708,27.8258785783036,26.6757890671783,26.7880412843556,26.7750437762301,26.0968448188684,27.0598362106389,26.2529278597449,28.0951961733206,26.8407786317808,27.4556624916559,28.3411441289108,28.2982065680671,28.1384054441874,26.5876156866639,10441,10441,-0.0560840725125443,1.39772450123951,0.670820214363484,1,0.0683843197707039,"False","False","sp|Q9Z0K8|VNN1_MOUSE"
1045,24.5141968859159,23.5771125325785,25.2659746256356,25.304346690841,25.7918978025523,23.4159392663958,24.7235632525159,25.8512283358734,26.3260354655365,23.3006272437976,26.9153928401374,23.3562699378628,25.3855475922867,27.7720114341095,26.4219202574076,25.9988750959896,23.761315351241,1045,1045,-0.949021989998921,1.72805751535256,0.389517762676821,1,0.548800930279736,"False","False","sp|D3Z750|MRO2A_MOUSE"
10458,24.8378819714699,24.4232381431724,25.1482474267211,25.5891447550137,27.852294952509,25.1882282802168,25.9478348143243,30.3194437422086,28.037783247609,24.7797730988186,26.8813236949594,21.0789833847651,29.4698688902091,29.2825006787754,28.0682789204945,27.4269155342376,24.8162003839702,10458,10458,-2.14308055353202,2.35090895936843,0.103914202918205,1,0.923716803524066,"False","False","sp|P00687|AMY1_MOUSE"
1046,28.4690258277665,28.1841002506491,28.5088118367166,27.4460241813876,28.9559507782462,28.5985130081791,28.1174206727499,28.9308357533925,28.4377768038864,28.1575551404265,28.3821337945418,27.9426436795004,27.7870250845806,28.0193725994281,28.4771340500413,28.0785724443937,28.1839992207123,1046,1046,-0.792048392573915,0.238388704208117,-0.276829844182899,1,0.273969968380051,"False","False","tr|Q5SXR6|Q5SXR6_MOUSE"
10460,28.3266962295197,25.1438153667506,24.5728458598721,26.9269415802993,27.1232107666089,24.9778245743595,27.3172033728016,25.8302987763133,27.2270009228701,26.6986005280342,25.730670618381,24.3060673928291,27.9292584142815,25.9791411143782,27.1951779849198,27.70067924363,28.1191352540507,10460,10460,-0.938393364798296,1.58733434700333,0.324470491102517,1,0.596145993492757,"False","False","sp|Q5XJY5|COPD_MOUSE"
10469,20.9648336807251,20.5507655703526,21.9236673326996,21.8051282404678,20.2258205292585,22.4100411025528,20.3251725770244,21.5615923471537,21.9748206715599,21.3156719925249,22.5564499228279,20.5744632576239,23.4192463048917,22.5535700034242,21.7927533642866,22.8876019822607,20.7618985416977,10469,10469,-0.256830403307477,1.61294601195979,0.678057804326155,1,0.14504244964017,"False","False","sp|Q09199|B4GN2_MOUSE"
10480,23.1203002187015,21.9217421667167,22.493510515289,20.4122069856676,22.7595101162189,22.0397192987756,23.0616090084049,22.9925247029881,22.7812226212037,21.8793517825631,22.2439226935747,21.8652216488095,21.7616388791154,21.4228249718462,22.6551568362475,22.8440779897408,22.093899792089,10480,10480,-1.06106286608649,0.45650970703503,-0.302276579525731,1,0.413815437279246,"False","False","tr|Q9D4I8|Q9D4I8_MOUSE"
10490,27.0798244518538,27.1483992797395,27.0631282475513,27.4074562955685,27.3961082915694,27.3722183807939,26.8850854197942,26.3422408980714,27.0936455023397,27.6916859082001,27.9727952801793,27.2767887133802,27.3302484991445,27.3675936916777,26.6998326239615,27.6098118336066,27.1616532750016,10490,10490,-0.206364644557701,0.80883226367188,0.30123380955709,1,0.228614859893196,"False","False","sp|O08749|DLDH_MOUSE"
10494,27.7308821014178,27.4017035777988,28.0051129057872,29.3844303461377,28.2057856489381,28.9987694500556,28.6755079983639,29.1869180405256,27.7940097752066,28.5919109772419,29.376447954879,27.8356320446549,29.1009362472185,28.4425534536877,29.4248295337551,29.1752512059557,28.1387966561696,10494,10494,-0.336876101428162,1.10666120998954,0.38489255428069,1,0.277477633624878,"False","False","sp|P09103|PDIA1_MOUSE"
10499,23.3795661000011,25.2991240490997,23.3310347358952,24.7687885673467,25.8163468891731,24.0347875464254,23.453087226531,24.5126386624337,23.8521197973014,24.5950727075546,22.9770728742902,23.5988570427485,24.0868235716414,24.5461976791437,16.8577745062832,24.1792489810989,24.6089708183762,10499,10499,-2.89468967871906,0.71330676306826,-1.0906914578254,1,0.220338511203901,"False","False","sp|Q61035|SYHC_MOUSE"
10516,28.1736378016226,29.5520938472108,28.972678612155,29.6691669845874,29.1383103823693,28.2867280719364,29.0725228000805,30.3538806534261,29.427412488216,29.4807669085115,33.4756451950088,32.4104100343867,29.9427566967057,29.6956052680421,29.6351771472097,29.3816111526834,28.0898633243659,10516,10516,-0.188284138128207,2.35036937172238,1.08104261679708,1,0.0904533937259281,"False","False","sp|P00688|AMYP_MOUSE"
10517,27.0007801602982,26.6106960592246,28.0548769960317,26.0674686222429,28.6469515264151,27.4306970753166,28.638509811554,27.0283167354596,28.59112914801,27.55910429957,27.0907529289289,28.5987973464586,25.6881288413248,26.1691283107416,26.3484281346492,26.0818457107651,27.3014543821508,10517,10517,-1.67954969089754,0.262420538533053,-0.708564576182244,1,0.142729537837825,"False","False","sp|Q91ZJ5|UGPA_MOUSE"
10531,29.6934035177449,28.9319634727633,29.5768836606992,29.3286434084213,28.8970287074771,30.4733678161412,29.5074617416576,29.6554961018756,29.433568152749,30.5637122379258,30.0664718126642,29.818019401442,28.7612945544339,29.7808887653659,28.8409950802656,29.8450126587961,29.337268777068,10531,10531,-0.504342353028464,0.758243379567917,0.126950513269726,1,0.677837191973267,"False","False","sp|P54869|HMCS2_MOUSE"
10551,24.6871957706492,23.7731054937952,23.1436583308016,23.9800290249989,23.8749264879914,24.4754092478294,23.9225306885459,25.2411335785422,24.3509705331426,24.9996021922836,24.0228853826651,24.3839552540929,22.8819091322592,24.8094197415862,24.0518048704594,23.4541574444763,24.1756909344152,10551,10551,-0.774974743877474,0.647840058315568,-0.0635673427809529,1,0.853272413271494,"False","False","sp|P97807|FUMH_MOUSE"
10583,25.62083252879,25.3961312112413,25.2538122552986,23.7387453075412,24.8636341829214,24.9552972005692,25.9499637951124,23.6934711117451,25.3648150176399,25.1293218157093,24.2467674133825,24.8867135353117,25.1605863379996,24.6145975807045,24.8891992893162,25.0615853604309,23.2763067530573,10583,10583,-1.09452399739426,0.447081827570232,-0.323721084912016,1,0.389436373303914,"False","False","sp|Q9ET22|DPP2_MOUSE"
10606,27.4042400939898,27.3938181733237,27.72130817406,27.4410192098458,28.2198201851999,28.2457258277144,27.6752114128243,27.047911438792,26.88306289411,28.095938934859,27.4498424007376,28.364314988033,28.0769499512851,28.1915352663451,27.8834754791976,28.2069788360245,27.8858336387797,10606,10606,-0.0684271617198715,0.988896222233091,0.46023453025661,1,0.0840559270025324,"False","False","sp|P27773|PDIA3_MOUSE"
10649,25.2043896124282,15.083063744716,25.4968459468598,26.6526574334944,23.6916921971381,25.8266838123494,20.1839672724726,25.0817410382801,24.4812898535417,25.082871619048,20.0954420960059,25.2964917929889,22.8149620161584,20.6719150500264,21.3355342890057,17.218440256786,24.6050153737233,10649,10649,-4.47018806836023,1.70539376706691,-1.38239715064666,1,0.359582630230957,"False","False","sp|Q9CZN7|GLYM_MOUSE"
1065,28.4382259137122,28.4611941181508,28.3577618836897,29.0943692103947,29.7186698089956,28.6163734800488,28.9643695939459,29.6223249579209,29.8995996101895,29.2468985953277,29.9058548166625,29.1707618770559,29.7772588869389,29.6031506076396,29.2718934190211,29.5196182990549,29.0321655440914,1065,1065,-0.171643237777996,1.01512406543754,0.421740413829774,1,0.152809650826975,"False","False","sp|P01027|CO3_MOUSE"
10690,22.5408753377372,18.9763431602552,19.1323616588736,19.4237519729433,19.6388353659677,20.3563455747611,21.9077870116681,19.5462463793653,18.9742017012908,21.3343136632312,22.9415942865103,21.2110725518186,21.5634081010975,22.9200687610917,22.2056065395906,22.3068599462285,22.8073154146449,10690,10690,1.03917874378403,3.17299259163323,2.10608566770863,1,0.000598010381861153,"False","False","sp|P97384|ANX11_MOUSE"
1071,26.5545373730585,26.7792056088307,26.4501169423919,26.8906473215986,27.5617091466966,26.7816369229237,26.2778307419139,26.6343210980923,26.9776523079616,26.6668659037081,26.9984088853397,26.5946118224024,26.5540900743272,27.4314129340046,26.9429815402086,26.6841309388441,26.4570601718685,1071,1071,-0.478222706419981,0.525578282214017,0.023677787897018,1,0.922187328467743,"False","False","sp|Q9JKF1|IQGA1_MOUSE"
10764,28.8229029230376,28.6785184447125,28.5633878979503,28.2088279057986,27.4054097757642,29.093430276408,27.4710717943937,28.3088340295519,27.4873279462874,27.9989873763191,27.663646326287,27.9805571142471,27.390231174132,26.7474200357768,27.4534897345553,27.0629177250721,28.153288668561,10764,10764,-1.32558092163649,-0.0150536493823819,-0.670317285509437,1,0.0454651745180836,"False","False","sp|P24549|AL1A1_MOUSE"
10781,23.9260165986156,24.5244396081366,23.8200382037297,23.7248856975526,24.5284932789616,21.2145236787927,22.4262550276505,25.1033361978899,25.014561856597,23.849030209484,23.9466931242887,26.1019587849396,23.7516420196349,23.2780712395693,23.0041736514457,22.1474636315956,23.0231893703773,10781,10781,-1.36232436538783,1.01953539590467,-0.171394484741583,1,0.76597112788306,"False","False","sp|Q922B2|SYDC_MOUSE"
10783,25.8161129621119,23.9095823860049,23.2552902614561,23.5915460864459,25.9303937147789,23.9765450701723,25.7376276270447,26.1863020719318,25.5240491679272,24.7221977899869,23.5073186044088,23.615991465011,23.3918499473419,22.3010093676096,23.3186694049276,24.7457279663669,25.9645743624292,10783,10783,-2.07025983676584,0.200439153147755,-0.93491034180904,1,0.100790994779683,"False","False","sp|O35945|AL1A7_MOUSE"
10798,25.5678794167007,24.3927802275591,24.1750502949145,25.3479774984352,26.1593291455929,25.6120989062582,25.6670278981198,25.4852259988791,25.7364390936089,25.824489870358,25.0510422822076,25.8680873897959,25.3850973753104,24.8532345876128,23.9529568816958,24.8842291747375,26.2600007265197,10798,10798,-0.834452792896647,0.655613258274171,-0.089419767311238,1,0.803884767986777,"False","False","sp|P61922|GABT_MOUSE"
10801,26.8849033684993,26.975612005593,27.1903144801725,27.6011107907203,26.308829118059,27.5136409611493,27.1763800866229,28.2990307747375,27.0027097597262,27.6630788381176,26.9436135451312,27.4563514929916,28.2593841618724,26.9373011874856,28.6647340794436,28.3542019144783,27.1819922143581,10801,10801,-0.219395288059136,1.15066379202209,0.465634251981477,1,0.170516155795962,"False","False","sp|P47791|GSHR_MOUSE"
10827,28.327389925666,28.2143977697397,27.3326673639418,27.5614291411335,25.4501352433114,27.4598420984587,25.0158155837577,25.3971925012166,24.925399554153,27.676056804659,29.2522573845366,27.5837667689081,23.641203182832,28.3303011898713,24.2495648002443,25.6387621892496,28.3958395545336,10827,10827,-1.45296096999614,1.88172800950953,0.214383519756691,1,0.790245247159957,"False","False","tr|Z4YMQ5|Z4YMQ5_MOUSE"
10831,25.0904419828252,24.9469294255401,25.0217169473833,23.7364150414579,23.6750914003316,25.2184374851942,24.0932729613699,25.8249286927418,24.2371525450498,24.7477242383559,25.855306975609,24.9412479334995,24.7910039631738,27.1007394653671,26.065246527182,25.2098087030965,24.6424811043495,10831,10831,-0.0639391029539453,1.60357627908031,0.769818588063185,1,0.068256942782941,"False","False","tr|A0A087WQT6|A0A087WQT6_MOUSE"
10848,23.3599094445445,21.1221524578729,25.8618326252912,27.4257859075402,26.5731630197854,24.7185103003373,19.8388515246253,26.2456165520562,26.5664098014493,23.8467844545892,22.4555178683599,23.8744932578244,24.6496723232183,22.9984022566858,23.4705270646082,23.8189320151952,22.6652827794979,10848,10848,-3.05633777122024,0.73185596876998,-1.16224090122513,1,0.213817153019629,"False","False","sp|Q60676|PPP5_MOUSE"
1092,22.4282249525591,22.4870070716164,22.4544501656323,23.5565027803743,22.5871157210425,22.6408214827116,24.08342308458,22.6530333220878,23.575357008549,23.6726575470731,25.5928796285264,24.3654849140387,22.7481060205354,23.8849613075152,24.5572998525137,24.8304603225951,22.1216340579202,1092,1092,0.117786715358967,1.94426517750873,1.03102594643385,1,0.0290325192308479,"False","False","sp|Q99MV7|RNF17_MOUSE"
10936,26.0283626258748,26.0300624513926,26.1007966609135,26.7733728609203,26.1853319809057,25.8121803908684,25.9840699122798,23.8481122831909,26.2122760821529,25.8555681613641,24.7136864690242,25.6254755338708,22.8861496091368,22.8975722192866,23.5917175041422,24.0890143019116,25.90686789372,10936,10936,-2.48620115066727,-0.394411536996234,-1.44030634383175,1,0.00965988462466428,"False","False","sp|Q8QZR5|ALAT1_MOUSE"
10942,21.6879416028962,17.8284774274167,18.236948470994,19.7316306088978,14.1590040719246,17.9087385690143,17.1547983351359,17.8406918824416,15.6079370890934,17.6436800687905,21.6295193794484,18.4424008933318,22.2494994833189,22.0794027486311,24.6265318121771,20.227795714471,18.677506315305,10942,10942,0.768996866941024,5.03482766852418,2.9019122677326,1,0.0104143874650298,"False","False","tr|A0A0U1RPV8|A0A0U1RPV8_MOUSE"
1096,21.0776502485296,21.3200876702238,23.0883195055916,23.1173442695492,24.6262104470981,19.0318142588096,21.0732629312887,22.3948446959524,22.2478690019489,21.4560906643576,23.8658391596148,22.4391097802591,22.519773487534,24.004668131834,23.0093370989789,21.9444418392142,22.1023025355365,1096,1096,-0.614978624280117,1.9553908477253,0.670206111722592,1,0.287884778047069,"False","False","tr|F6XLV1|F6XLV1_MOUSE"
10963,23.5162760511589,22.953352794069,22.5731742470697,23.7857194525111,21.2099750573597,22.3217258291118,22.5513280668518,23.108517278354,21.4836937739545,22.6374752741843,23.8382336059763,21.4093318862036,21.9403759737737,22.9047108697808,22.0192119907459,23.4206716419945,23.3089513971094,10963,10963,-0.803165179186271,0.949847494586057,0.0733411576998932,1,0.862495249349432,"False","False","sp|Q6IFZ9|K2C74_MOUSE"
11,23.6034953881807,23.6601611087642,24.9695541457099,24.360449207684,24.6664904194405,24.7084355097074,25.332041296089,23.6422328612929,25.5612801944289,24.055265966452,29.0960963089322,28.0896957436759,25.6198336515789,25.8919613782347,25.7393382323486,25.2976765493098,23.4402650717371,11,11,0.0518751458395099,2.75473805055061,1.40330659819506,1,0.0426367835724835,"False","False","sp|Q6PZE0|MUC19_MOUSE"
11023,20.3013499407187,20.582943158372,19.1129942984667,17.498342815959,18.2270753203121,19.5422743001906,19.7098646301159,20.2956198564802,17.0376220208817,18.598081586462,20.8240956004803,15.7103759712045,19.2942841932668,20.2570137038161,18.5219186010895,24.1918308650896,19.710809796182,11023,11023,-1.30056279748404,2.28697952321578,0.493208362865868,1,0.570847555863363,"False","False","sp|Q9DBE0|CSAD_MOUSE"
11036,27.5064594220252,27.5200899157904,27.5781617381487,28.2271083897122,28.1760842493241,27.0063200747544,27.6111833750697,25.860141826648,27.6999746814881,27.3685770470808,25.6357480344086,26.6823732033567,27.5914936912792,25.4605184522084,26.6730584633834,26.6034992508409,27.3187723070767,11036,11036,-1.58674755245629,-0.00985870690411039,-0.7983031296802,1,0.0474831497909,"False","False","sp|Q11136|PEPD_MOUSE"
11043,29.980961293965,28.6995609830434,30.1927381649157,27.8624035456564,28.4338516551818,30.3751744086206,28.4863267972696,30.0513056188329,28.8253370694363,28.4094953318995,28.6014445608643,28.4330401150434,28.193046166342,28.4620955259033,28.2328246030418,28.4705377427701,29.5924028340907,11043,11043,-1.45391860418664,0.128715982637203,-0.662601310774718,1,0.0955820471071351,"False","False","sp|O70475|UGDH_MOUSE"
1105,21.292217704359,19.837918918769,19.9649274300777,20.2400762347413,22.5050007830273,21.0412647712163,22.6323595964191,20.9461323952254,21.7682057325136,19.2816176627023,22.180932291915,20.9571509405572,23.9227304733597,24.8145308835579,25.6366706938737,22.623510695727,21.6740676707024,1105,1105,-0.0441704942542225,3.04406141871999,1.49994546223288,1,0.0562190497022453,"False","False","tr|A2AGQ4|A2AGQ4_MOUSE"
11094,28.740858897988,28.4393192066531,28.0409876220978,28.5172496950564,28.1391890895023,27.6878354565237,28.211193505295,26.2273421313796,28.7496030482212,28.9034360322992,28.5408586659253,28.2082703326494,26.2119797063743,25.8849067794803,25.6860690299887,25.190296948502,27.5020791036436,11094,11094,-2.18959992032413,0.0541121472138204,-1.06774388655516,1,0.0608816721884508,"False","False","tr|A0A1B0GSG5|A0A1B0GSG5_MOUSE"
11095,25.2718225415014,24.5449542362771,25.4833893356258,26.428114421765,25.994147981872,25.2739647646565,25.6226079792143,25.2431004933577,25.4749346847849,25.3189069133805,26.1075972471735,25.57718138231,25.3670313172492,25.43682579961,25.338040069166,25.6526814874999,24.8950844476186,11095,11095,-0.587949416577771,0.547500707234163,-0.0202243546718037,1,0.941198965134922,"False","False","tr|G3X8T3|G3X8T3_MOUSE"
11104,25.7460578281922,26.0709583717612,25.6766808032892,25.6521219742107,26.0678397635495,25.8686836140616,24.9255646714344,26.0214840066375,25.0174027072452,24.7055212332669,24.9044434784154,24.2052644489942,25.6471141524551,25.528754283694,24.5717762480988,24.8392249365509,25.6875134732369,11104,11104,-1.25507964828683,-0.0662492303421456,-0.660664439314488,1,0.0312998353375046,"False","False","sp|Q61247|A2AP_MOUSE"
11113,22.0764163586169,22.0189204036502,22.8212330956825,22.2224305518431,23.4855013674392,23.0002275151064,21.2156159424676,21.5228190390355,23.6262985803365,21.7929364167008,24.8004125529761,22.0381487199387,24.9292709620811,23.8540718636874,25.4985060732959,25.7824211626015,22.6503350249247,11113,11113,0.262250853267106,2.68772753985602,1.47498919656156,1,0.0198547341560229,"False","False","sp|Q99KQ4|NAMPT_MOUSE"
11118,25.1844488858397,22.7768777576999,23.3447602223321,23.1672677551671,23.8694063315435,23.0330502315314,22.1763268758667,23.4014423060762,22.4605203894607,22.9122284061066,24.6190256643092,24.2267607695571,22.7217800988564,24.8358566978754,23.0432264163057,23.1364906908069,26.1563615497654,11118,11118,-0.356131292058036,1.7325970308943,0.68823286941813,1,0.183258555829168,"False","False","sp|Q7TMR0|PCP_MOUSE"
11145,27.853851123606,27.7571326184937,29.0507481444527,27.6710619478894,28.5585379815105,28.657834587184,28.4911737501661,28.7113917028655,28.7974483938481,28.4775640736252,30.6942045797403,27.8486647469034,30.0550902055741,28.7137709968305,29.6163264436494,28.2775350604972,28.6471790584099,11145,11145,-0.157177705497249,1.45105477457897,0.646938534540858,1,0.108283821573791,"False","False","sp|P11679|K2C8_MOUSE"
11153,27.054490301329,26.0854275799548,26.5123227583053,25.8809298549056,26.2162130078467,27.3618658451937,29.7981148209981,26.4580059130705,26.6671206535306,27.7004652639533,24.265301705056,27.2642810046675,25.9869564804176,23.2882897646765,25.5150984841789,26.4364184082585,26.2692567579518,11153,11153,-2.33935971354669,0.235434295251251,-1.05196270914772,1,0.103247058275823,"False","False","sp|Q9D816|CP255_MOUSE"
11172,22.1782493594469,25.4148494347419,23.6409715941137,24.1695713617728,25.0664860820853,25.087523458803,24.1593936510592,23.1750312533719,24.2390274782284,21.205278993411,23.4684921717122,26.3217241090431,23.5043945880301,23.20462114078,24.2123558167008,19.5109012835584,24.7077335810539,11172,11172,-2.40525931839233,0.687778367548447,-0.858740475421943,1,0.258777382150323,"False","False","sp|Q9CXT8|MPPB_MOUSE"
