Cluster,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Cluster8708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Cluster8709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8775,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8789,19,25,26,25,19,16,20,25,20,21,10,10,11,20,19,17,18
Cluster8790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8792,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster8793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8796,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8798,0,1,0,4,0,0,5,0,6,2,0,0,0,0,0,0,0
Cluster8799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8815,0,0,0,3,0,0,3,4,3,0,0,0,0,0,0,0,0
Cluster8816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8836,2,3,2,3,0,4,4,0,0,4,0,0,0,0,3,4,4
Cluster8837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8843,4,2,2,2,2,0,2,0,0,0,0,0,2,0,2,0,2
Cluster8844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8852,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8874,0,2,0,5,2,0,0,0,2,0,0,0,0,0,0,2,4
Cluster8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8883,3,3,5,7,0,4,3,4,5,5,0,0,0,0,4,9,7
Cluster8884,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
Cluster8885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8969,7,3,4,5,8,3,6,5,6,7,6,6,3,4,4,6,5
Cluster8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8991,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster8998,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,2
Cluster8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9033,0,0,0,6,0,0,2,0,3,0,0,0,0,0,0,0,0
Cluster9034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9038,0,3,7,2,2,2,2,3,1,1,3,5,2,3,0,2,3
Cluster9039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster9047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
