ClusterID,p_value,control_mean,treatment_mean,foldchange,padj,cluster_representative
6804,0.023932111930570755,142574461.73057216,69861818.48914295,0.4900023302992595,0.18906368425150896,Q9JHU9
14592,0.02434880062468576,68526704.87931722,33940945.79247835,0.4952951678072359,0.1891141023114773,P15327
163,0.02409730753018088,63789196.29871747,23620700.32089308,0.37029311688267796,0.1891141023114773,A2ARP8
3206,0.02455251017946704,2971814363.760277,1814887033.7282968,0.6107000005989256,0.1891141023114773,Q6DYE8
4332,0.02456469188980625,31944452.287727736,22342786.72285236,0.6994261952469255,0.1891141023114773,A0A1W2P788
9833,0.02468657189983683,119460889.74903378,271008549.9258674,2.2685964460436248,0.1891141023114773,P52787
46,0.024883656181553408,385548865.2754062,2050305867.5748427,5.317888475978949,0.1894755506836356,Q9QXS1
14958,0.02515756535063901,52528262.70516996,113617972.32950494,2.16298743720535,0.19041414732459705,Q8R1G2
1799,0.025534252723524373,17375131.225765005,32779726.597213075,1.8865887210454624,0.19097807954162607,Q9Z0Z4
9792,0.02548675063028804,369050032.809849,207171447.04948595,0.5613641203934803,0.19097807954162607,Q99JY9
10106,0.02655478379809052,14661471.234940933,83762009.13628207,5.713069840948982,0.1935864440042034,P11438
17036,0.02664876681703433,28857656.940758184,58049896.39346194,2.011594236934497,0.1935864440042034,Q9JM76
542,0.026247460894399968,23275443.01930999,11438624.84790114,0.4914460634932414,0.1935864440042034,Q8R418
7189,0.02626368509172288,57301576.29891685,207897138.72604623,3.6281225082105824,0.1935864440042034,P80314
9032,0.026517965472672017,118089095.14733133,68983454.43440853,0.5841644763925306,0.1935864440042034,Q3TQC7
19974,0.02688345565796343,40441573.13738041,23706520.234793946,0.5861918416047435,0.19371950971570745,Q9CQR2
3852,0.02697360261864281,4963358.7519987235,135489653.08952728,27.29797700699475,0.19371950971570745,Q7TSV0
15015,0.027320742021565432,10599619.59217727,3480707.556536153,0.3283804221714697,0.1942314783881629,Q9QY76
19674,0.027650495056724917,46590941.42669688,2342586188.5888443,50.27986378585019,0.1942314783881629,Q91VW3
2730,0.027520015288174385,13363030.353925318,45817913.09273226,3.4287068037133883,0.1942314783881629,Q9JIF7
5576,0.02765954597299788,209223441.5158594,113015246.16314138,0.5401653148630322,0.1942314783881629,Q3UDE2
18065,0.02785047728043721,25912783.49382039,2343139488.1648393,90.42407538825864,0.1944917308423902,P62267
2875,0.028378567102992386,14567394.091858728,32051452.825474974,2.2002186954897827,0.1967199160444203,Q9DBQ9-2
3971,0.028480810629848825,277302824.38507587,449255779.160148,1.62009088856697,0.1967199160444203,Q02248
10805,0.028683358489038108,21845567.612498026,38152440.39465536,1.746461390768718,0.19704220179426174,E9PWP7
15271,0.028929312240048438,26554337.02280416,32642835.029229235,1.2292845044934255,0.19765757119687147,Q5NC41
49,0.029396429648841038,161132670.4661902,108625938.93201728,0.6741397546365981,0.1997692853555649,Q9JHU4
15554,0.02996904489775928,1599732456.620765,776584880.5371045,0.4854467241213216,0.200925775689768,O70251
3465,0.030043490194118786,187241118.0667173,213769903.24444625,1.1416824757918624,0.200925775689768,Q3U2G2
9823,0.029822888367399075,149995716.49135518,217079190.2224782,1.4472359298006308,0.200925775689768,Q504N0
16915,0.03064234832720577,14247320.498274975,8829105.51180621,0.6197028776656786,0.20172879315410466,Q9QXT0
4286,0.030458858641292143,110064081.89316908,144424573.95178008,1.3121862415748142,0.20172879315410466,Q8BND5
9443,0.03052067980416205,24415250.72948348,63447872.7306473,2.5986983887095056,0.20172879315410466,Q99KK2
5943,0.031041082772636588,74720016.84682174,372242551.361068,4.981831737594176,0.2022710835144588,Q9Z0X1
676,0.031044770729276108,2115404.9777901014,6689038.087954997,3.1620602949241565,0.2022710835144588,A0A0N4SVL0
10393,0.031676671280449466,59815503.74855667,27633702.510825746,0.4619822751470606,0.2053298076845545,Q6PAK3
493,0.03203852564552069,9885627.496230474,53673972.0993681,5.429495711813412,0.2066157980405008,F6VUT6
1266,0.03315019944227394,17679486.54412945,349503470.39181435,19.76886995668257,0.20693795866476328,Q5SUR0
136,0.033426422187624816,27850551.851425845,87268726.79912062,3.133464904561767,0.20693795866476328,A0A0G2JEB6
13978,0.0335885067677109,16210780.93851451,6438060.359501564,0.3971468360420347,0.20693795866476328,Q6PER3
14140,0.03318548340713108,254527010.55755532,426064852.2034769,1.6739474968497785,0.20693795866476328,Q9CR68
18927,0.033147980368072705,17791233.458640076,8863330.26733891,0.4981852600576466,0.20693795866476328,P17533
19034,0.03252202218506476,17024514.100766815,52435603.85825452,3.0800058990166845,0.20693795866476328,Q9CQC2
19225,0.03362302046985196,43733324.85167491,28119511.25272651,0.6429767539535604,0.20693795866476328,Q9QUH0
3005,0.03300581204976456,7611899.84618273,22718391.19654783,2.984588822190141,0.20693795866476328,O08601-2
87,0.033725648326694016,146936636.2968698,85083535.56735355,0.5790491582742601,0.20693795866476328,P97412
8828,0.03361307958607525,1785935763.6538837,1029184684.9495158,0.576271949918224,0.20693795866476328,Q91X72
15627,0.03431699807007694,45176265.28828369,159122678.25663555,3.5222627908974906,0.20754395005060886,P13745
15654,0.03400374926970132,202646862.99164355,66189190.75946826,0.3266233179350902,0.20754395005060886,P24472
8358,0.034253499366152615,40853545.04862844,222879609.6526436,5.455575749603796,0.20754395005060886,Q3TR54
10841,0.03518968771418507,30314757.718681704,7537648.40032578,0.24864616997023356,0.2088776346424158,Q9D871
366,0.03519852545793874,8513625.255419938,25593794.33671885,3.0062157505024487,0.2088776346424158,Q91VW5
4799,0.03494201824777607,8908742.434192069,5077114.985312673,0.569902544923347,0.2088776346424158,Q91YP2
7104,0.03471960613139068,24058406.26766602,85662250.82737722,3.5605954057940004,0.2088776346424158,Q9DBF1
6784,0.035560188123521505,839839972.6241509,614069156.706756,0.7311740054334935,0.2090608269215404,P06745
9277,0.03542847990991044,18988013.432485674,53871061.53667925,2.8371088807275573,0.2090608269215404,P62192
4259,0.035752367434536365,761803534.6436127,281209067.3031794,0.3691359445250339,0.20921755757987948,Q61391
10261,0.036612191363677264,17635848.383688882,31009786.43361249,1.7583382301184305,0.20999181908270545,Q76KJ5
10400,0.03988500205941936,61656551.97097526,314588810.38041043,5.1022770544889156,0.20999181908270545,P61161
10695,0.03996837482265463,634701874.9424287,425222600.2669327,0.6699564268744327,0.20999181908270545,Q04447
10864,0.0366800846534261,81456966.09832603,32399585.492608216,0.397750948071144,0.20999181908270545,P70460
11571,0.04003464659806437,58541801.03685789,124357434.63478126,2.124250235425553,0.20999181908270545,Q8VDQ1
12102,0.038767109883659404,93908403.02067652,224050958.2417231,2.385845686167106,0.20999181908270545,E9Q409
13171,0.040088175156667696,86134289.92934012,136385714.1742892,1.5834078888462726,0.20999181908270545,Q99KB8
13552,0.04037026268757707,63340725.82509003,117566973.6328197,1.8561039852538288,0.20999181908270545,P47962
14368,0.03978333659959981,151245850.32597992,254451386.19819343,1.6823693717862331,0.20999181908270545,P12970
14586,0.03829176847317151,4442566.027405322,2212625.9468188547,0.4980513363604723,0.20999181908270545,Q3UGR5
14983,0.03965202452912555,59362754.43837545,25839548.24607252,0.4352821645581925,0.20999181908270545,Q9DD20
15062,0.03789150450906465,112015222.62036183,67342367.8648902,0.6011894302359658,0.20999181908270545,Q8BVI4
15490,0.03861325106487911,69451404.71258062,29638772.74780809,0.4267555547719432,0.20999181908270545,Q9WTP7
1616,0.03732741755159216,32871724.67263399,15426772.31398636,0.4693021880543216,0.20999181908270545,Q5HZI1
168,0.037362953343807064,51778005.83299469,35450274.8903346,0.6846589458210554,0.20999181908270545,A2CG49-7
18963,0.036329788085646686,81430050.29349089,46886405.46294566,0.575787504661452,0.20999181908270545,P34884
1925,0.03765959189419092,11031167.238613334,108699039.36019868,9.853811206824078,0.20999181908270545,Q9EPU0
19256,0.03682340460398559,14639132.252262697,38211310.31345929,2.610216893665481,0.20999181908270545,P83882
2200,0.03819791565330821,12440510.639223825,41065269.74394421,3.300931202491725,0.20999181908270545,Q8C0P7
3686,0.03902567643834101,5820958.443902186,39286885.55510104,6.749212510915017,0.20999181908270545,Q8C9X6
3988,0.03663501949340221,64914185.05209411,29094923.104873456,0.4482059365225731,0.20999181908270545,Q8R2Q4
4360,0.039174845443100674,5497170.506100993,42237185.72649901,7.683441086577611,0.20999181908270545,Q91VR5
4913,0.03872900350164581,205558151.92854637,122569457.49792369,0.596276315718823,0.20999181908270545,Q08189
5946,0.03751290872138481,109093607.36319542,151115615.03670454,1.3851922096004132,0.20999181908270545,Q9DC50
8493,0.037489175106022864,18366069.48164826,7898324.261295417,0.430049786601732,0.20999181908270545,P26369
91,0.040112658885965775,68840118.42613728,22162608.05630182,0.3219432006073816,0.20999181908270545,Q61329
972,0.040260834792455034,28296618.79042333,17258910.068431593,0.6099283520853976,0.20999181908270545,Q8C196
1992,0.040862434350457166,13581437.60419134,18178953.68657,1.33851468573252,0.2116808074548273,Q8BIV3
19050,0.041934064317316284,22290058.122926075,105877993.53223927,4.750009755395847,0.21287010962685854,G3UZA7
5935,0.04189922506101903,530644341.14960265,1502889577.9972055,2.8321975030230297,0.21287010962685854,Q9JMH6
604,0.04186983331670304,44662955.30977113,13750830.366964705,0.3078799929738722,0.21287010962685854,A0A286YCV9
8927,0.04160750309943498,232200788.48679152,653533124.4037716,2.8145172488979173,0.21287010962685854,P58242
9611,0.0416200405626681,752700896.818545,95071664.91118854,0.12630736234409942,0.21287010962685854,Q9JHI5
15339,0.04226379687816452,187185615.77641895,442384001.5582656,2.3633439980060458,0.21368575701599984,Q61205
2350,0.042455627341439636,45592246.56707837,318053321.07595205,6.976039678325804,0.21380045003816614,Q8CHR6
6768,0.042697983338330164,803641309.3010862,2121274255.6038888,2.6395784177007102,0.21416766245892588,P24822
15874,0.04381552100618656,19196844.79183052,42231713.17871293,2.199929917477127,0.21814470033109085,Q62422
7124,0.043836039465266666,7381132.101937504,23103836.01722893,3.1301209215811627,0.21814470033109085,Q6PJN8
15782,0.04430987695453417,225623691.22358093,540380182.8619863,2.3950507144504543,0.2183861819460952,P46638
5110,0.04440288667733106,6214072.378063845,1787585.4729589424,0.28766730803929114,0.2183861819460952,Q8BH57
9063,0.044100878361358696,15469503.863573568,37926225.24224898,2.4516768977675376,0.2183861819460952,Q9R112
2337,0.045047139034493686,36884469.93277455,25207980.423766896,0.6834307357462595,0.2200969301908891,P33175
4536,0.04509897541094959,50729662.06147679,89818111.78143513,1.770524543857378,0.2200969301908891,Q91ZA3
18518,0.04566904515187317,111284392.35404952,860846876.2227813,7.735558041993984,0.222021819507568,A0A0A6YX26
10952,0.04699087655293499,23791202.681503873,48886153.09447954,2.0547995723009573,0.22315045251609564,Q9QZQ8
1251,0.04711826918387633,6292625.6508078175,18549863.18402748,2.947873306533996,0.22315045251609564,Q569L8
402,0.04713700223243476,98810512.86874878,59502573.13384821,0.6021886882915606,0.22315045251609564,D3YZU1
4098,0.04649444506786864,5218143.357774181,27688740.150016803,5.306243667829688,0.22315045251609564,Q8BWQ4
4996,0.04650798499133583,577306883.6931679,220523550.7939917,0.38198669896892745,0.22315045251609564,Q6P1J1
6858,0.04645946394558579,25667473.42931175,11377518.996394156,0.4432660280228926,0.22315045251609564,P34914
