"ClusterID","control_1","control_2","control_3","control_4","control_5","control_6","control_7","control_8","control_9","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","treatment_8","ClusterID2","ID","treatment_C.I.","control_C.I.","Log2foldchange","p.adj","p.val","significant","treatment_vs_control_significant","cluster_representative"
10277,21.9839023791658,22.2549775517129,22.8603362539046,23.1775427186457,22.5946824756775,22.4894486566706,22.3235501485699,22.3635415306578,23.2978788922164,17.0615715999331,21.5481149430601,18.5046095309385,22.5859722587045,25.1630175290391,24.8503419513227,24.1586780198324,23.0606715266921,10277,10277,-2.29465324366661,1.33992855972028,-0.477362341973166,0.954600083243279,0.592067610631177,"False","False","SRS043001.66582-T1-C"
103,19.844934048035,21.9459842114009,20.3543602369934,20.1726850888351,20.2459518729121,22.134741529371,21.3137272619773,22.529516104484,23.6128989732613,22.7053073377266,23.2358380709158,24.0564274423601,24.144698924967,21.1503949852657,23.9588621583681,23.9235555401223,19.0849900001874,103,103,-0.0307336038477206,2.89468570165489,1.43197604890359,0.8767006247837,0.054605175883591,"False","False","sp|P09848|LPH_HUMAN"
10316,21.3467934264552,20.688904223652,20.7952644363422,22.1734761584186,20.7535872881327,21.5234801199042,20.4790825606935,19.7963771304691,18.6702758873103,20.6165353830613,20.3580136831831,17.7624015049953,23.3283895073944,23.5265803072651,24.4471602408432,24.3411073656399,23.0070111789889,10316,10316,-0.13976921252682,3.10273762061901,1.48148420404609,0.889175784878176,0.0713792317434799,"False","False","WP_044974607.1"
1034,22.8686807178494,23.7289447699682,20.2038247213829,22.9156666088573,21.2081992251856,20.1009497325458,23.0119095212311,22.6780314026298,25.7139194410234,21.646718222272,22.9952371704491,22.5567113850607,22.9364019679322,23.1191569183113,22.5511968529331,21.2429077592826,22.3820511258444,1034,1034,-1.40350884154092,1.27663171635704,-0.0634385625919407,0.963524336727518,0.922831760373538,"False","False","SRS055982.49778-T1-C"
10377,25.2580003935207,23.0627933830219,27.2836132225689,25.5809987365105,24.8635795989604,25.0857971689369,25.7674637489768,24.7401232631165,23.643568440985,25.4120900830762,24.0004008358702,23.3449026832597,26.3329348885047,22.2147913391387,25.1763130639589,21.9337576401121,26.9774856000886,10377,10377,-2.06980301022376,0.854430275593251,-0.607686367315257,0.94571109889073,0.398761211696881,"False","False","SRS016753.31416-T1-C"
10398,24.7021394396831,24.0048239506216,24.8867708784843,24.5684248724373,24.3731006514004,23.5310284829097,24.9867931656964,26.8969969953381,25.059487017244,23.1919364859186,24.7501483950345,24.3060738612929,24.5100270687661,25.2507705344076,25.2395250388635,24.7033807966553,23.7407289245631,10398,10398,-1.32517261345983,0.690639177876319,-0.317266717791757,0.951854555313427,0.52136822059218,"False","False","WP_009533068.1"
10446,22.101915737741,23.1811860829826,24.4625012116918,23.371685329953,23.1886845185321,23.9606559201739,22.9245756775057,25.0732424977593,24.2356830345289,25.2777991430317,25.0134339840908,25.2746790094448,25.679786380677,24.0277252360928,25.5026203288465,24.4213433939058,23.8732007669787,10446,10446,0.279415308760867,2.26598063847983,1.27269797362035,0.792506376046944,0.0142933543978677,"False","False","sp|P01867|IGG2B_MOUSE"
10455,22.7269502760726,23.6249655333,22.3558658917411,23.1767967824417,24.9953364272059,20.6318946430108,24.7402804290762,23.7598786362687,23.4402364257101,19.6526997020911,17.9246095639599,17.3441311677065,22.548306182453,22.5791522493705,22.9820624307476,22.8425400618997,20.8615594857316,10455,10455,-4.09383476719158,-0.767334476224438,-2.43058462170801,0.71523070184578,0.00605643274169102,"False","False","SRS042628.4900-T1-C"
10498,25.2787246928281,24.5800391894775,26.7419558229262,21.124092275441,21.5460937366546,26.0277432667653,22.8291890804463,25.7739544673463,23.2888215884008,22.5568919019903,28.0846355713136,24.3309839433803,27.8431261804368,26.3591775577721,29.1406054526171,28.6235847931399,28.0160406982638,10498,10498,0.830624079329279,4.64355652978005,2.73709030455467,0.727691582164114,0.0068596023468116,"False","False","sp|Q63279|K1C19_RAT"
10499,24.8082730663314,23.7384141301248,22.5372193486418,23.9379249462309,21.8764258909533,26.2057664262618,24.8961884409323,24.2132875881481,23.0749144743041,24.3048272073635,23.9700765678724,21.4138969755841,22.4316172165333,23.7888590945466,21.8054270357124,23.3890236539601,23.9214098564948,10499,10499,-2.0312381740834,0.445652729004931,-0.792792722539232,0.926887958812037,0.198412862860565,"False","False","WP_066649174.1"
10510,24.8221531529341,25.2002300691813,24.6713644057774,25.2921656671028,23.113164287962,25.2096956827774,23.450131529644,24.6117139286008,24.2347553892899,25.1191260003729,24.9193390021223,24.4234089057613,20.4898606971455,23.1163917164656,25.48726642713,22.0985590319412,23.0106421504691,10510,10510,-2.22551302622445,0.368245039460899,-0.928633993381776,0.918401962073292,0.152094410005833,"False","False","sp|P39023|RL3_HUMAN"
10529,24.4134520017331,24.4414626890353,26.5036852037955,25.9072441715389,27.5395093838078,21.8357481999532,24.6405448772667,24.2054316636452,24.8307478258768,22.9274298582808,23.4253223339952,26.4760759797369,25.0588045992897,26.8523298952653,25.7901195899808,25.1481153558157,22.4791632529798,10529,10529,-1.67400512919576,1.36493956405345,-0.154532782571152,0.961590067523977,0.835209198709517,"False","False","WP_035040129.1"
10544,23.4571760706286,22.0238663422046,22.6396588865389,23.4027400285864,21.9389226866872,21.4478717221479,22.5999446143023,21.1526667250275,21.3118320030431,23.9853328816789,22.5143148317592,21.2320056981629,21.7441920623828,23.214926336121,22.0542648083579,22.8442885555431,25.2470228907985,10544,10544,-0.518569312334793,1.7888387553878,0.635134721526505,0.93540039806988,0.26647600105314,"False","False","SRS014235.4997-T1-C"
1055,23.9233181448358,25.8096148457968,25.1732174611107,23.8074380609892,25.5861450845592,24.8736391723918,24.3531371313242,22.8503478655363,24.9394409826791,25.4153787369923,24.81518269016,22.0069286828697,23.8165694509418,23.2238277622222,21.308092899259,23.9912718447608,23.459620224372,1055,1055,-2.28342492311341,0.111243273958326,-1.08609082457754,0.890367412279939,0.0733352056654523,"False","False","sp|P55292|DSC2_MOUSE"
10561,22.7847644265205,21.3707906218022,23.9426166957686,25.1490636390683,22.1954824504503,20.8578906598947,23.528654173381,21.9799899633655,25.3690524397864,22.0841446595703,22.4322699360868,21.1276442613863,25.3067067610644,23.6035885419085,25.6022835021889,23.4306867082275,23.3172838377601,10561,10561,-1.12950039009779,1.81602909324876,0.343264351575485,0.956045467805604,0.634234720387892,"False","False","WP_016302630.1"
10592,20.6018315304274,19.5040139647549,22.1024592120069,21.8037724524365,21.7292236630131,22.1438593026212,21.0125658910896,22.4396650341416,21.6159721638212,23.1057475712772,22.3748346621454,23.0540004323852,20.8900675546015,25.4838401889862,20.0115180127882,20.203490198638,22.4486156812121,10592,10592,-0.606997231901397,2.12150064867375,0.757251708386178,0.935003337995087,0.262649742309741,"False","False","HMPREF0219_3101"
10613,20.3901374607325,19.9356197345067,20.2480016632157,19.9913128514068,20.9615373052548,18.4675697306076,19.9406491086224,20.9412991192774,19.4155540426792,21.0971338983246,22.1319253939788,21.3095479618992,23.0260458565346,18.8149641668542,21.9046217601435,22.5825690403311,21.7726274905892,10613,10613,0.422281614410824,2.67275927413007,1.54752044427045,0.75508940710967,0.00917191257425272,"False","False","WP_002177824.1"
10647,26.7025233040263,23.0899907530603,26.4432002371699,28.1109260414311,23.0364959421342,25.4512752962954,26.5353937477477,25.7903883223733,26.6496153439515,24.2220474566065,23.07082177487,21.4163785124961,25.4740375591201,14.064153308137,27.1688047302351,25.5306232435915,26.1933734931493,10647,10647,-5.00251546290146,0.274284596188519,-2.36411543335647,0.892298336669133,0.076663841421469,"False","False","WP_014119308.1"
10660,21.9575590762094,23.624418314294,21.3630866991945,24.5378023733761,23.3161019571944,23.740267148108,24.2842728651843,24.2648450204129,24.6704206959565,23.2531687023545,21.2394493595193,18.7177299662771,20.3236210614896,22.210495965973,23.5455749133899,23.1214002428471,24.7282585133742,10660,10660,-2.86900577660313,0.0964250912581579,-1.38629034267248,0.885301153305688,0.0654922049937579,"False","False","WP_038323936.1"
10724,26.0402394835777,24.6641618774423,25.4432489995748,26.395310728151,25.5326754092903,26.6756397358953,25.7435115326046,26.6048979290532,25.321490986364,25.6534469311031,26.5792966286326,25.728085340808,24.0420122478742,23.9572982476208,26.259247617144,26.2591239797845,25.176498277109,10724,10724,-1.37586335784539,0.640465301597061,-0.367699028124164,0.94895839924148,0.458191041555292,"False","False","WP_024729920.1"
10730,28.0555844830012,27.2523452949292,27.5534894417856,28.8878564137992,27.577567862556,26.4753558235958,27.7128248116732,23.3560928540906,26.1143542100031,27.4348865323943,27.19187003152,25.515071647211,27.1606456425986,26.8878483016598,28.9374194888001,28.257043062836,27.996220173343,10730,10730,-0.905109464377645,1.75358930770529,0.424239921663823,0.951612686523795,0.515674050896916,"False","False","WP_023346009.1"
10764,23.8807132215577,22.4537114703059,24.5078127228327,21.889760168519,20.5004830513533,24.7786051630145,20.9549090966771,24.2758138355357,20.6609577561853,22.3618559835917,21.1980433043074,21.1754892470388,20.8821079033502,20.9773449150987,22.7262553769536,20.9061676287373,22.4548700640532,10764,10764,-2.41502696812087,0.273834688130003,-1.07059613999543,0.907914762204208,0.11308257013904,"False","False","sp|P61160-2|ARP2_HUMAN"
10784,25.4670212893179,23.987460496072,25.5328528368162,25.7225288801549,25.2377937640414,23.6035172340055,25.89583501004,24.3912235916636,24.4062213574924,21.2098525332653,22.5238500206687,22.4672129797983,25.6182254313575,27.3398500538424,26.1688869612107,24.9281446460572,26.0229958522014,10784,10784,-1.88712048386857,1.12477411244588,-0.381173185711347,0.955075857298882,0.605543519079367,"False","False","COPEUT_01275"
10792,24.396196978713,27.3389711204585,23.5009316941962,27.3515365229615,25.243171367972,24.4298736964858,26.2063068935734,24.9208347608253,26.3179718554793,25.425645452258,20.1236667622048,19.658549714244,24.0298463739232,24.5706489289854,24.8627844711479,24.3875689888697,25.2390642001341,10792,10792,-3.66704394218095,-0.304244532802803,-1.98564423749188,0.826026307170983,0.0226639928557617,"False","False","WP_089931661.1"
10805,24.1460418025272,22.1837810474172,26.5974923182666,20.8900282068984,23.6756800310248,27.277711559796,21.227949030908,26.6220891557956,26.077460925245,25.3266223519696,25.2140419948125,22.9103157230338,23.9423327459805,27.7222924340231,25.9064827556365,23.8818381092804,24.6196683406775,10805,10805,-1.19352927400733,2.47482031499879,0.640645520495731,0.949882964316518,0.477218208776261,"False","False","SRS020233.289165-T1-C"
10842,24.0651791923058,22.2507240271489,24.11591068087,25.2825993734569,24.1315136460708,22.8161242930649,24.3955572113404,22.8247494124072,24.6516851327598,22.7692196106586,23.4254871515996,22.9453666744551,23.1573046806247,23.5208475217916,22.459221721996,24.4035261504283,24.8496145089765,10842,10842,-1.44654356640678,0.654958800556107,-0.395792382925336,0.948223707578497,0.443774522955388,"False","False","WP_087392850.1"
10863,20.7628515895822,22.2160892171865,19.4654468342074,22.6416456344725,20.4961798917379,20.5166964895928,19.0764033097449,21.4433391835449,20.7484762363649,21.6788485416682,23.4207027348452,23.97846992379,23.77277275026,28.3740250319414,24.1712721048127,24.6676403715425,25.4522826590527,10863,10863,2.14884241643814,5.09302147161026,3.6209319440242,0.139167991447618,3.75924629798997e-05,"True","True","WP_037984105.1"
10865,24.4328309496263,23.2302686696582,24.5837938066631,17.651374085832,21.3895068817848,24.1075338157105,21.4558614729374,23.3570997116389,21.6472563905936,22.0822689342991,19.84878643481,21.1865767382046,20.6576481687732,20.6571029574367,23.8886990348918,21.6951960007174,21.8826628243162,10865,10865,-2.5858148885642,0.703766654272039,-0.941024117146082,0.933483375071922,0.248669533156606,"False","False","SRS017821.181803-T1-C"
10875,26.6125303788778,26.7797130314899,26.3987920725219,26.7099015885752,26.4206528189307,27.1616116747441,25.8328664312282,25.9122077528722,26.5971724191345,26.7180123424638,26.6100921053569,26.8763686386684,26.4475971311855,25.8767994446853,25.4587565069714,25.6505221133163,26.3523158353322,10875,10875,-1.0786189169166,0.592802020106072,-0.242908448405263,0.953158705190601,0.553512913521413,"False","False","sp|Q8VCN5|CGL_MOUSE"
10877,25.8961255565744,22.8160051182422,23.0754034152029,25.3068928613622,23.6523992686985,23.6026098444939,26.0297659524988,24.2798211753864,24.0485318570667,23.4651795082482,20.7900549166785,21.666678674869,24.2320928241711,22.4197264593509,25.491171211269,26.2497444607848,24.4295599199128,10877,10877,-2.16898198185706,0.753355075783468,-0.707813453036795,0.940788421986567,0.326704193950162,"False","False","WP_013240512.1"
10906,19.9184221665434,21.1639340038412,22.4293084024986,23.088853732772,22.1939400848543,21.8343283029733,19.2026404010897,20.3252252904487,20.2827083797877,20.1566521967493,20.3097727548025,20.1921458979401,19.2133487058047,21.2585142781172,18.2009991504536,19.531805966513,22.0290296954306,10906,10906,-2.30865228782017,0.211861501537601,-1.04839539314128,0.902699691378851,0.0986908215942062,"False","False","SRS051031.173742-T1-C"
10928,25.6044028432343,26.0591654923468,25.3683223466253,27.0448542298614,26.1043203853647,27.0404100914469,26.2781102962639,24.7203136776642,26.1229896241491,27.2109133914555,26.8702653131264,26.6839249683605,25.3366889238477,23.5581647000812,25.9059991749635,26.2560532337107,25.8122586244251,10928,10928,-1.15784651877115,0.990216048606795,-0.0838152350821773,0.962455379326642,0.873153571977329,"False","False","sp|Q5RES5|THIM_PONAB"
10940,21.7078524091886,23.8368233758991,22.0969200389703,21.3380187078844,22.5889049135728,21.7557201165068,20.8779618255236,24.2855108725275,20.1811243459296,22.0882958869873,22.9922024259661,24.6615261946621,21.0223380094502,22.1698962609442,22.0276718386742,18.9804547979561,21.1817716193304,10940,10940,-1.59678290220829,1.22919180381141,-0.183795549198436,0.960502448571891,0.79025281152221,"False","False","WP_094484845.1"
10961,21.8102637031412,23.6441318860164,20.8770489262015,22.1910465598485,21.0982371018406,19.8611959765982,23.3338380595972,20.9954166127062,21.5729051149814,23.7754572687168,21.8026165452925,22.1586666956505,21.2935216043425,20.4167604241681,22.2531711554915,21.8073914801922,23.5447116794968,10961,10961,-0.778672624634961,1.62306151776579,0.422194446565413,0.949747405187289,0.474364630660644,"False","False","SRS015264.215297-T1-C"
10994,22.7269571340129,25.3965535018825,24.2532053546741,23.3138065460609,22.5833869675817,23.4696130034296,24.2992846103291,22.5704982675269,24.1106027826402,23.8540484579667,22.8101046120887,20.1724446006987,23.0274151998087,22.1799008917566,21.9764990966325,24.0032041736,22.1100658737505,10994,10994,-2.27443496674802,0.0358761004040502,-1.11927943317199,0.878730657366091,0.0569374521444693,"False","False","WP_013546164.1"
110,20.5480326058718,24.2240046928068,23.5506539135971,24.8545238716518,24.7272464886072,21.7553305633473,23.5036000032937,22.7578282344789,23.4692335265082,23.7634592850625,22.5488534151527,23.2852927102655,21.8255950823621,21.8758438236415,24.3502357827856,24.2572311478719,22.8891574571771,110,110,-1.40887449582462,1.07657969409041,-0.166147400867104,0.960359619910915,0.784566963323366,"False","False","sp|O43451|MGA_HUMAN"
11044,23.2965814466044,24.5780584460733,24.2357855663462,23.1898063144681,22.7753112742727,28.193466236031,23.5506513304784,23.9172028798885,23.7242837049004,22.5781966855706,22.3015545250855,24.0768773158452,24.9303276336355,26.8212296767881,25.7502579272366,23.4480158295722,22.2400340049587,11044,11044,-1.6774788954204,1.38940291752392,-0.144037988948238,0.961878295900518,0.847628666574282,"False","False","WP_075727551.1"
11065,23.5379881737355,26.9269122150426,24.1618881896776,24.1774288149234,26.0780264784898,22.665981871554,25.5243709449548,23.7232215913144,24.3533719274406,25.4869959356166,26.8486302823164,26.5246804116177,23.5547609704291,27.2556757504464,22.4526127713548,24.7310175402411,24.9656886536353,11065,11065,-0.77328741331834,2.08403850175877,0.655375544220213,0.942702698177673,0.352481999873141,"False","False","SRS022137.42667-T1-C"
11066,21.0634859315582,23.1147804930167,22.8224368214668,21.6714235831209,22.1028080684181,22.8597857548112,21.1691041431893,22.1847757857496,23.0673611574412,19.8289716520157,19.7744331874233,17.2683866551431,23.1754970135526,21.5605045023198,23.4252433121955,21.3830977974358,21.813497038724,11066,11066,-2.6246595266778,0.225186929986419,-1.19973629834569,0.901153552728848,0.0949090433167664,"False","False","WP_070089286.1"
11067,20.5848817812722,20.693702187286,22.3295303010313,20.6169355614272,21.7921317657453,21.3488713042213,21.0477875851613,21.7727800984202,20.0374665207852,23.222554960354,27.0237904715169,26.2921558177347,19.6787342302275,17.910683715542,22.4931569456919,16.4634764784747,22.3773702124856,11067,11067,-1.45393992289938,3.04740127416175,0.796730675631185,0.949603496101243,0.471359630935408,"False","False","WP_070727236.1"
11082,25.7212650910757,23.4978302797282,25.8874504284581,24.4791454862583,24.2550395226232,23.4852572668816,24.2781220857529,24.237770573964,25.5640379045989,24.8656400219049,23.6287494456879,23.7371641860624,23.1451872544058,25.1457088431454,23.4414898543246,24.0935808500374,26.4853405783639,11082,11082,-1.39132304500462,0.825723050300815,-0.282799997351905,0.954976969195229,0.602710711079519,"False","False","WP_092635038.1"
11127,21.2636640688733,20.8694206405239,23.2895292561881,24.2244727216171,22.3589502756208,22.251314236493,20.3157443991473,23.372461384485,19.8958562918159,23.2245815728647,21.5886661472743,22.0160455083602,21.6785262117378,26.3093666971135,21.7174526076648,20.7136164153996,25.1500948797981,11127,11127,-0.769309375984423,2.40413838053447,0.817414502275025,0.93836846014879,0.297603744986224,"False","False","WP_013008475.1"
11152,22.6735154753642,22.638830947856,23.3144627900788,22.573326825437,22.1900296041702,21.0588003476098,22.9491023223328,22.9731113808466,22.1389254632663,24.2449271907532,23.8881002475415,24.6016207922608,22.0844006495937,24.2758075140762,23.215518484279,22.1189125653895,24.9477143352091,11152,11152,0.135106490215668,2.20689836412416,1.17100242716991,0.840639196964064,0.0284234238435912,"False","False","WP_069873962.1"
11192,23.8032900171766,26.6533533196943,25.8534272350783,23.203249563112,25.9550716694716,25.8534053895063,24.9981251172674,24.7528382563942,24.5494515591044,25.3399576217916,24.0955305480937,23.9187316943982,23.3350847192678,21.1379392307173,21.0042966015479,25.3346017323821,23.4422634387522,11192,11192,-2.97186720404119,-0.26430076073339,-1.61808398238729,0.821631640621945,0.0212434014360055,"False","False","WP_090022023.1"
11279,20.1031328230811,23.0171568962317,23.2451728732326,24.3093361110974,23.1422445102472,22.5855968625609,23.4349015289041,22.694363413905,22.5905370255181,22.4892313203856,20.6196253589789,16.6390297494871,20.6005136705391,19.9561194584002,23.1933009566536,20.753577495376,22.7533114333821,11279,11279,-3.44916370783264,-0.382423830206308,-1.91579376901947,0.80384748121558,0.0165745321166035,"False","False","sp|P31153|METK2_HUMAN"
11332,21.2410922891696,24.0493422267592,23.201836008874,21.156376306299,22.4815691152836,21.456986518622,23.2597149651129,23.6263981833566,21.5778662711668,22.4717538417485,21.5720178258699,22.9735973539439,22.6135428665928,24.3831945900459,22.5907727417523,23.2594273511233,20.5594825894207,11332,11332,-1.07608259871641,1.2817672478088,0.102842324546192,0.962123491737619,0.858365526727327,"False","False","WP_076341774.1"
114,28.8014168442129,27.3294918077921,26.8063492101559,26.8442801617598,28.0915437612741,27.2542359371283,26.9705659228051,26.6309370772235,27.6030674531747,27.6427487744466,27.6410642340621,27.2994204793908,27.6888435652248,26.5944286031802,28.5442568345565,27.761990756312,26.6980206337315,114,114,-0.80655200194057,1.03382587760525,0.113636937832339,0.96075978512696,0.800622808605449,"False","False","sp|P23739|SUIS_RAT"
11406,23.3992449319886,21.995367613382,22.6998810103206,24.2933212807502,22.7287181296642,21.6064919661253,23.6700184378428,21.7942817942213,23.489139426539,22.6526988269208,21.9444539931348,21.3327446410141,21.4935950463931,17.8223716599633,22.0513669501157,19.3351068057107,22.6378606237202,11406,11406,-3.01909135937361,-0.369240024068537,-1.69416569172108,0.793461932743301,0.0144687962212811,"False","False","WP_007049992.1"
11424,21.1470309784222,24.9354021223498,22.0441072446231,20.5680525963731,22.8368351230829,22.6813782635532,21.9333272242585,20.8894905949395,21.7682848979877,23.6350860439064,22.1887705281165,21.1562935906047,20.450051337274,23.22818954628,21.0467843023169,19.9977376871797,24.0830839584371,11424,11424,-1.49048955186502,1.25834234581825,-0.116073603023388,0.962224438666085,0.862832233408842,"False","False","WP_071441959.1"
11445,22.6224160624084,23.5237738231252,23.4439141793178,24.1499751456338,22.3273536326432,21.0767034039466,23.6412623974075,22.2889525077748,25.136509739402,22.456463962796,22.0804203711996,22.8012501035512,24.9997001170831,24.4929767066982,22.4530789349571,21.6102917943714,22.7258534174188,11445,11445,-1.39921700482743,1.03514565869977,-0.18203567306383,0.959722665734652,0.759804985489265,"False","False","WP_019161200.1"
