"ClusterID","control_1","control_2","control_3","control_4","control_5","control_6","control_7","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","ClusterID2","ID","treatment_C.I.","control_C.I.","Log2foldchange","p.adj","p.val","significant","treatment_vs_control_significant","cluster_representative"
1111,19.9433246712533,22.0362058152084,24.3990414831764,23.2627125330634,22.3941083371908,19.9181324130449,22.3049219480168,23.3040076951772,22.482498284535,23.9036896374735,21.6210980953263,19.5326850390829,20.3112937653806,21.7622774029286,1111,1111,-1.78950196755516,1.40638845868376,-0.191556754435702,0.970009689131378,0.805078141919777,"False","False","XP_001538383.1"
1113,25.6207487305708,25.9659012611429,24.4552680766595,24.3655983797301,25.9835270709091,24.7767000346279,26.0931350551071,23.5524128824459,25.2188454062151,22.6976058376503,25.5607434858226,24.3912928942053,24.6061584791232,21.3977122304921,1113,1113,-2.69907431018616,-0.111242087754675,-1.40515819897042,0.913684989760865,0.034754486407787,"False","False","SRS042628.55910-T1-C"
1116,26.769791444998,26.9709338363908,26.8564227145636,27.0203905632657,27.4962354538006,26.7974562265714,27.1569363932218,27.9983999162042,27.6245945783387,28.4181347681313,27.5098837404476,26.2429495417109,26.7386212924096,27.3659390485608,1116,1116,-0.527496975764304,1.33617019090464,0.404336607570169,0.960171931053104,0.376142548395336,"False","False","SRS017307.2078-T1-C"
112,24.0091122978025,22.8891691572982,23.323368452664,22.505467770978,21.3004480840495,22.8508289342264,21.3391312506321,23.3758773029665,22.5612926072416,22.7606062579933,19.6745853909169,23.8505010542988,23.9744703452984,23.7818521377581,112,112,-1.11172596487889,1.61505715025688,0.251665592688997,0.968353196567117,0.704248812927313,"False","False","sp|Q3TTY0|PLB1_MOUSE"
1124,23.8458824171283,24.3751736958915,24.6936019137668,23.8244766383133,22.3911142875117,23.3328768235205,21.7376442844218,22.2140068916011,22.1855160966041,22.6638681638863,21.4167490868161,22.5789505489053,22.4870193425909,20.6683388093561,1124,1124,-2.55067850175507,-0.302556104186113,-1.42661730297059,0.888233657585393,0.0154562829590244,"False","False","sp|P59998-2|ARPC4_HUMAN"
1127,24.9342990343373,25.451556183724,26.4642987479851,26.2738382569492,25.6977521173445,25.8403383972777,25.8137538204918,27.5017335797822,28.3671460447986,27.3662626674116,27.1902020985644,27.8189221442655,27.5774303551688,27.3197951379336,1127,1127,0.915933174899158,2.70282553076235,1.80937935283075,0.649050158796496,0.000417024695958814,"False","False","WP_087252265.1"
1128,28.6809718219997,28.3681261616496,26.0540162532376,24.6799833218955,27.0171085341657,25.1668018581065,26.4979379560609,26.5064071656095,27.5095917710097,26.2927919733847,25.4657345964701,26.4047222800168,27.2158739601141,24.1195281985159,1128,1128,-1.82755715901082,0.984615455583741,-0.42147085171354,0.964966477052156,0.53884083400148,"False","False","sp|Q60967|PAPS1_MOUSE"
1135,26.2649650017911,23.5289169071641,25.8864076200406,24.1726118479627,22.2997664313324,25.2417946296226,20.0520134125425,21.1246564866718,22.608517440371,22.8446257033781,22.0788016659834,21.0175662465039,24.3024831630977,23.056979146665,1135,1135,-3.20127138824623,0.226172531736158,-1.48754942825504,0.935120911422907,0.0852377433881666,"False","False","sp|F1LQ48|HNRPL_RAT"
114,24.3563753985226,25.0367052417046,24.8895581323059,23.9782684576945,24.1905846632814,24.1083356523388,24.6246643431385,23.3772927569592,23.5265422213332,23.2478032461007,21.3007156285251,24.3414755924552,22.5797861788553,24.0448801750976,114,114,-2.29489656542803,-0.209673745903358,-1.25228515566569,0.898645946221475,0.020990793429288,"False","False","SRS015794.37843-T1-C"
1142,22.0032080346197,19.9083750279688,23.3740930589585,24.1127049204203,22.2308287619487,20.025420770408,19.638914889664,21.0194482043654,19.852040241937,21.2836117831858,23.6850898872535,21.666371385994,20.4779113976511,20.9686766356498,1142,1142,-1.87888490612018,1.21020035527695,-0.334342275421612,0.967474990629847,0.656434231373515,"False","False","SRS016495.2881-T1-C"
1145,22.6872379071788,23.2818926826152,21.6480665592995,23.5855407051664,21.4743867465965,21.9765959365263,21.6544581593368,23.4577092634851,23.2614324155739,22.4675794318033,23.0783241380153,22.6351501609668,21.8568126532272,24.2270557042253,1145,1145,-0.397354086831026,1.73332124985314,0.667983581511059,0.951190641426433,0.205711430032114,"False","False","WP_029324022.1"
1147,29.5469990325857,28.0275915068439,30.2843106521673,28.7313611803221,28.9485897307326,28.9218166025653,29.9591408626184,29.648886542665,29.1533949454672,30.0937362516858,30.109352912284,30.6158064413985,31.0552847979978,28.7111665786997,1147,1147,-0.345865327902001,1.7652421571485,0.709688414623251,0.948640321192117,0.176089879243853,"False","False","WP_090099845.1"
1151,23.353190179201,26.7815461056613,25.5582708424484,25.1662017834623,25.33309070685,25.2544386889249,26.091402980708,26.5598620999059,26.7939301551718,27.1369872606412,27.1617241435487,27.1717310069344,25.0009665196399,27.5555850556327,1151,1151,0.256125295318599,2.55605897731536,1.40609213631698,0.895470734704159,0.0190573431550025,"False","False","WP_007315001.1"
1152,27.2880356817119,26.6718034805672,26.5581143125734,25.194537864561,25.9523037930659,26.721668539432,25.6514640072918,25.5267272092547,23.1504221024882,22.8082410975556,23.3118994764528,23.7569465625955,24.8893054660027,21.4738924985965,1152,1152,-3.96074622765659,-1.50225184841687,-2.73149903803673,0.539900991891326,0.000160123027854165,"False","False","WP_073999619.1"
1156,26.2476069202676,24.4002358781908,25.1124490520201,22.6401420912418,22.8701101275191,23.8156706923798,22.7849033786885,22.731876053385,22.3794352183541,23.8157540374238,25.8289584368094,23.1346788690205,22.7116686538041,24.205875411951,1156,1156,-1.80470060135489,0.929594470052082,-0.437553065651404,0.964304260271451,0.511985739677204,"False","False","SRS055982.58866-T1-C"
1161,21.9708389409742,26.1690345062531,26.8777476240809,22.5900933542764,22.399202027543,24.726049056567,24.516469814318,21.9033056038696,23.1675924078693,22.3416917334523,24.0979203225478,25.1243781163971,23.3392347088622,26.4539649215817,1161,1161,-2.12767449128787,1.32157520287857,-0.403049644204646,0.966981964383414,0.631183752107828,"False","False","sp|Q61656|DDX5_MOUSE"
1163,22.314652110237,22.8653196450857,21.5273137727065,20.7433996121551,21.7992519730297,22.695884147708,22.2927965186011,22.8828187757789,21.5907903275631,21.8804515743939,21.6286884917274,20.3032367102043,20.8055510234754,23.964788037388,1163,1163,-1.35819781673081,1.02039986273311,-0.16889897699885,0.969461221926521,0.770084938907989,"False","False","SRS016203.22313-T1-C"
1182,24.8209940698946,23.3543913125475,24.3902438207918,24.8191896591286,24.1449353720283,24.5630780069608,23.4689548486332,23.8446835469628,24.7101603238462,22.9081131263686,23.6840381199514,25.1291024140301,24.6286519514855,21.2811942785594,1182,1182,-1.6769919733128,0.712465307946843,-0.482263332682979,0.961343407522115,0.409704756419081,"False","False","SRS054956.29794-T1-C"
1183,23.26705739911,20.8049723227272,20.9353542792428,21.8933174566193,20.6568560179572,20.4568867839719,21.7339148382663,22.2844479729102,21.88474141329,22.6551476625705,20.3574038066874,22.5564057174636,22.3062934240946,22.3483834556027,1183,1183,-0.449709352712428,1.77669916834793,0.66349490781775,0.952828397110702,0.22812038260378,"False","False","SRS064276.272308-T1-C"
1185,22.9611626255877,25.6404907909807,22.8003483641447,25.3134173480918,27.0534777290132,24.9496463155909,25.9505150947815,23.773624585501,24.7874413418235,23.7071454035315,21.2044983103816,22.18815295608,25.5823723540508,23.583953871268,1185,1185,-2.94479757334914,0.132834874619385,-1.40598134936488,0.931269660194346,0.0711356581878591,"False","False","SRS015782.17399-T1-C"
1186,20.683269649357,21.2386152398438,19.8201025940091,20.9026599543309,20.6821099048881,21.0260249120879,20.8691494988673,24.4620531278326,23.7987098911931,25.9357060958531,23.301045522422,19.5433075268231,23.4918430677954,24.1709215450622,1186,1186,1.31449728542391,4.2516898641753,2.78309357479961,0.710559637547115,0.000786307863427973,"False","False","sp|Q99M73|KRT84_MOUSE"
1188,22.6528657560477,21.4642426044811,17.7552201164834,21.5283549037553,21.3270783704823,22.2952277527979,21.406743747626,22.7690646073357,22.9143933445264,20.5557312422712,19.1087975294126,21.0566489596665,22.917491181172,18.2766378740569,1188,1188,-1.83580763677688,1.59838806156765,-0.118709787604612,0.971199642233,0.886768664875035,"False","False","SRS056259.204866-T1-C"
12,21.5067056358075,20.6015386759398,20.6232572685314,22.0806340881123,22.1545860574328,21.3974688734803,21.7670771522411,23.649875720023,24.8651623096784,22.4630251416075,22.3825596492626,26.1708981522869,23.3695825705144,22.2745018588057,12,12,0.88845063973272,3.40993154616252,2.14919109294762,0.783812408001485,0.00198285670033902,"False","False","WP_079432439.1"
1200,23.9335981851122,23.4107922740905,25.5459594837003,24.2877503484164,23.5685402069087,23.5292914942349,24.7309670266023,26.3129496181136,23.0198024522939,26.2266435394268,25.2010934054168,20.7991361404131,22.8310230423261,22.6098235047594,1200,1200,-1.86598503452437,1.29272008700564,-0.286632473759365,0.968436346728483,0.708971286429401,"False","False","WP_025278961.1"
1219,23.8383010368906,22.4182994154959,22.7782702762364,22.4080246581134,21.7488504509424,19.939724112404,23.0461489840769,24.5141566653225,21.4057595347899,24.0060689535062,23.7998331700232,21.4151434367022,21.335655313563,21.9082837618497,1219,1219,-1.08204141465205,1.7126933865369,0.315325985942426,0.967213732883968,0.642915355465753,"False","False","sp|K1C10_HUMAN|"
1221,22.8092056436607,21.6686430828543,21.0546566450174,23.1948588805494,20.9266166860994,22.0121846224251,22.3250860898903,24.8752470358337,23.8329805767827,24.3598205253723,21.9937528104809,21.629430886878,24.2509560064874,22.5442881241563,1221,1221,0.121105271536022,2.5918159614625,1.35646061649926,0.912246925974217,0.0329954121470752,"False","False","WP_046972723.1"
1223,16.8827743798301,17.5674288085192,17.9925732803511,20.2962664966235,19.7876459415677,20.5047666263101,20.9968396274257,24.2088625911887,23.7268866827093,24.494052735393,22.6916574845205,25.913626928956,23.6837515305319,22.1749591978999,1223,1223,3.21317354725143,6.17696987862625,4.69507171293884,0.0775251249999459,1.9601429428853e-06,"True","True","WP_051869208.1"
1228,20.1818777517327,21.2989172674343,18.2492153238952,23.7695727461385,22.1027071682099,22.6017592290024,21.0581146312331,24.8730295461659,23.8261664443022,24.8205573841942,24.2772533413429,20.0950660134859,22.6185042485475,21.2299177866217,1228,1228,0.0155134917485447,3.54972383596981,1.78261866385918,0.9222116654801,0.0482036050189376,"False","False","SRS011271.59017-T1-C"
1229,21.7473989064371,18.5824470692824,22.0365174058547,21.4313945614259,21.5572846587172,20.8098654520865,20.3339011004175,21.1112961668371,21.8140375066768,22.2891028392406,22.9218580033262,22.2395023864636,22.244115546237,21.4146248538918,1229,1229,-0.0659054543097408,2.21897063958168,1.07653259263597,0.928696269588923,0.063378856900315,"False","False","WP_034230592.1"
1233,21.366944336252,18.0616032406421,21.830695464511,22.4233675475448,21.6510407390083,21.9000689332958,21.6509798434236,23.9659253420638,19.875488395999,20.8373861703423,23.9536376025664,19.960276326739,20.6403473325243,21.5093574974391,1233,1233,-1.33707997772751,1.86785671001217,0.265388366142332,0.968855964814844,0.733335936707441,"False","False","WP_089988819.1"
1238,23.8933723621025,25.4933429348351,24.7372635921231,20.9516504086576,23.5788024791316,24.7830630743987,23.3298882902845,22.1967719987421,23.3900142281071,21.9423809846944,20.7565318908396,23.2124145988562,22.927784290465,19.2225850290477,1238,1238,-3.39141043902063,-0.356846738345393,-1.87412858868301,0.893585247162503,0.0180200707348577,"False","False","SRS043411.6890-T1-C"
1240,27.4766271083399,25.6332930178253,27.6273248497476,25.7192818294852,25.7602434068451,26.7080040890586,26.4802620510205,22.8828016144817,25.5703396854264,24.8319821912362,22.4833240113953,26.2712728704636,24.7365446396169,24.5812244347785,1240,1240,-3.27021467262391,-0.74337015735424,-2.00679241498908,0.819374331062628,0.00347146046859704,"False","False","WP_091205465.1"
1244,22.7718996633976,23.0507977371247,21.4868497484761,22.9278817440523,22.6440078567417,23.9220792108843,24.6841390068613,21.1032890892132,19.6902827898808,21.234329208946,20.1086597235153,23.5591454093567,22.2330590575334,24.0815235844921,1244,1244,-2.78755037132575,0.0797314842970167,-1.35390944351437,0.928504950884522,0.0628474134596008,"False","False","WP_075715124.1"
1247,21.2327575907505,22.9715430277249,24.6145851688556,20.6184356905619,22.5530118972145,23.784175128602,21.9730477752811,24.2005656479525,24.0395078841613,24.6492813985633,22.6676419414448,22.1235505765431,22.2239330543645,22.5795778921585,1247,1247,-0.659490918389795,2.01277723730338,0.676643159456795,0.957123406893885,0.303366661669583,"False","False","RUMHYD_01792"
1248,26.5650016833152,29.4020154746632,20.2027575618625,26.3604961267866,24.7799108798408,26.5189656964749,27.9681683817164,25.8579029484757,26.6994979778097,25.2302600195772,28.6299711065497,28.5424361965551,27.4435237000248,21.1866674068333,1248,1248,-2.25104420581808,2.76331379186546,0.256134793023694,0.970435541868063,0.833391356462133,"False","False","XP_018690967.1"
1251,24.3929399639142,24.4732257012569,26.6612795490156,24.3568029390019,25.0284943867034,24.7657588526998,23.9887013270133,23.9225329569211,22.3837791637447,24.4317996762854,23.8314651737542,25.4686753401707,23.1937250686178,23.9875435925107,1251,1251,-2.05153864240856,0.209343857379809,-0.921097392514376,0.939248013774549,0.104686554435473,"False","False","XP_002173817.2"
1257,24.37130000467,25.6773936987508,23.7978117064278,23.1907857582701,25.0093816107546,24.922548563246,25.162839717789,23.9948707110922,23.6328820740436,23.4878052038019,24.1191323740354,23.8528586427446,23.5168813619615,24.2372477502773,1257,1257,-1.73140727621101,0.219869292796217,-0.755768991707399,0.942126908459012,0.121777295609841,"False","False","SRS017521.11132-T1-C"
1267,25.5222912673621,24.6093231029772,25.1964006024212,25.4628332681959,24.4920430138246,23.9641480856019,24.272733924012,21.6871295993945,19.9649330689422,23.2478630637685,20.5280677373254,20.1830452990996,22.6076567580947,21.6135817585749,1267,1267,-4.55040265866862,-2.21745333538712,-3.38392799702787,0.160425458278286,6.50512577245363e-06,"True","True","sp|P70117|LG3BP_MESAU"
1272,27.2375958342251,27.2484533405527,25.7026771170501,28.1404507291078,25.8389189507025,25.0576335103854,27.0947934795574,22.1880563422117,25.4281624185418,26.1109934693395,26.9259155677884,26.257768860966,25.1606935403175,26.2916777704294,1272,1272,-2.55328009695485,0.279778670672944,-1.13675071314096,0.940151898907844,0.109697364416691,"False","False","WP_004035853.1"
